instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
278,1,to reduce it to just george floyd and use the terms you do really just show that you are a horrible person with no empathy and regard for other human beings in different positions than yourself. i really do hope you tend to the hate in your heart it will eat you up :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,blm,blm to reduce it to just george floyd and use the terms you do really just show that you are a horrible person with no empathy and regard for other human beings in different positions than yourself. i really do hope you tend to the hate in your heart it will eat you up :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,0,1,2.7073206901550293
305,1,the #blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants. it is just a highly disorganized and spontaneous terrorist movement. disorganized violence is still violence.,blm,blm the #blacklivesmatter movement is a terrorist movement because it uses the threat of violence to get what it wants. it is just a highly disorganized and spontaneous terrorist movement. disorganized violence is still violence.,0,1,3.2815725803375244
306,0,never forget that our sweet lord jesus delivered to america to save our collective asses. let us not screw this up. please join me in supporting our as he gives it his all to #maga,elections2020,elections2020 never forget that our sweet lord jesus delivered to america to save our collective asses. let us not screw this up. please join me in supporting our as he gives it his all to #maga,1,0,1.4829775094985962
314,0,"jeez, could the media make it any more obvious they are covering for hunter... i mean joe biden. pathetic.",elections2020,"elections2020 jeez, could the media make it any more obvious they are covering for hunter... i mean joe biden. pathetic.",1,0,0.7025220394134521
322,0,lol who is the racist?,elections2020,elections2020 lol who is the racist?,1,0,1.0803625583648682
328,1,we will not survive 2 more years of gov desantis; he is really out here tryna kill people; how do you justify this?:,covid-19,covid-19 we will not survive 2 more years of gov desantis; he is really out here tryna kill people; how do you justify this?:,0,1,2.1742591857910156
345,0,this is bullshit. do not fall for this. the test are largely inaccurate. they do not test for covid19 specifically. you can test positive for months. the common cold is a corona virus. if you do not have any symptoms it means your immune.,covid-19,covid-19 this is bullshit. do not fall for this. the test are largely inaccurate. they do not test for covid19 specifically. you can test positive for months. the common cold is a corona virus. if you do not have any symptoms it means your immune.,1,0,1.345166563987732
355,1,"dear white people, if we are friends and you do not even take a second out of your social media time to make a post about george floyd and use your privilege in our favor we are no longer friends. now is the time to speak up!!!",blm,"blm dear white people, if we are friends and you do not even take a second out of your social media time to make a post about george floyd and use your privilege in our favor we are no longer friends. now is the time to speak up!!!",0,1,3.0716326236724854
363,1,and you thought nazi germany was bad.,covid-19,covid-19 and you thought nazi germany was bad.,0,1,1.2748987674713135
387,1,instead of sweating over a statue or statues and how it did not offend with 100% pc until 2020. focus on the damage you and walz co. caused by doing nothing except give excuses for the thugs as minneapolis burned.,blm,blm instead of sweating over a statue or statues and how it did not offend with 100% pc until 2020. focus on the damage you and walz co. caused by doing nothing except give excuses for the thugs as minneapolis burned.,0,1,2.3766140937805176
438,1,it was racist and unkind and pointing his ugly finger:face_with_medical_mask::face_with_medical_mask::face_with_medical_mask:,covid-19,covid-19 it was racist and unkind and pointing his ugly finger:face_with_medical_mask::face_with_medical_mask::face_with_medical_mask:,0,1,0.7141910195350647
472,1,"let us keep it simpler: trump & pence=honest & good hearts & god fearing, (luke 8:15,kjv; malachi 3:16-17).biden/harris= cursed, lying, deceiving, evil hypocrites, with corrupt hearts, who do not truly fear god,(matthew15:7-8, 23:27-28, 25:41; john 8:44; psalm 36:1; proverbs 1:29)",elections2020,"elections2020 let us keep it simpler: trump & pence=honest & good hearts & god fearing, (luke 8:15,kjv; malachi 3:16-17).biden/harris= cursed, lying, deceiving, evil hypocrites, with corrupt hearts, who do not truly fear god,(matthew15:7-8, 23:27-28, 25:41; john 8:44; psalm 36:1; proverbs 1:29)",0,1,1.1399428844451904
508,1,george floyd had chinese virus. there is nothing democrats will not drag his name through be dragged through.,blm,blm george floyd had chinese virus. there is nothing democrats will not drag his name through be dragged through.,0,1,2.82155442237854
513,1,yet advocate killing babies at 9 months gestation.,elections2020,elections2020 yet advocate killing babies at 9 months gestation.,0,1,3.310906410217285
534,1,this is just the navajo nation....not all native american tribes throughout the us. these numbers are horrendous and it is all on #presidenttestingisoverrated and his racist presidency! #racismmustdieforminoritiestolivefree we must #oustmrunstableunfitandunable,covid-19,covid-19 this is just the navajo nation....not all native american tribes throughout the us. these numbers are horrendous and it is all on #presidenttestingisoverrated and his racist presidency! #racismmustdieforminoritiestolivefree we must #oustmrunstableunfitandunable,0,1,1.4809166193008423
554,0,what a good doggo.,covid-19,covid-19 what a good doggo.,1,0,0.9039491415023804
555,1,treason by traitors,elections2020,elections2020 treason by traitors,0,1,1.8922135829925537
570,0,all lies....these are anarchists looking for a fight....antifa...& immature soy boy man-bun wearing brats....who just want to start trouble & who will be destroying minority communities just because....it has nothing to do with george floyd. but you already know this...,blm,blm all lies....these are anarchists looking for a fight....antifa...& immature soy boy man-bun wearing brats....who just want to start trouble & who will be destroying minority communities just because....it has nothing to do with george floyd. but you already know this...,1,0,1.12269926071167
595,0,honestly these guys are morons. have you dealt with your own sars?,blm,blm honestly these guys are morons. have you dealt with your own sars?,1,0,1.4675629138946533
621,0,"screw mattis. if you need to hear it from a military commander, listen to one who still serves and dares to stand up when it counts. respect, general brown!",blm,"blm screw mattis. if you need to hear it from a military commander, listen to one who still serves and dares to stand up when it counts. respect, general brown!",1,0,1.2600908279418945
648,1,hahahahah look who is talking about siding with terrorist groups. the one defending pb and white supremacy. i bet you will defend don jr for being a russian traitor too.,elections2020,elections2020 hahahahah look who is talking about siding with terrorist groups. the one defending pb and white supremacy. i bet you will defend don jr for being a russian traitor too.,0,1,1.0220582485198975
670,1,"must fire 4 praising the violent fascistic actions of #cultoftrump #brown:necktie:s attacking campaign bus & trying 2 run it off the road. that is criminal behavior, full:stop_sign:! #firejeaninepirro #votebidenharristosaveamerica",elections2020,"elections2020 must fire 4 praising the violent fascistic actions of #cultoftrump #brown:necktie:s attacking campaign bus & trying 2 run it off the road. that is criminal behavior, full:stop_sign:! #firejeaninepirro #votebidenharristosaveamerica",0,1,0.8472212553024292
673,1,go to the hell!,elections2020,elections2020 go to the hell!,0,1,1.1095545291900635
686,1,"the media and frequently insist to routinely and publicly denounce white supremacy while democrats get a pass to willfully protect, promote, and fund the left wing terrorist groups antifa and blm who are actually actively destroying black neighborhoods",elections2020,"elections2020 the media and frequently insist to routinely and publicly denounce white supremacy while democrats get a pass to willfully protect, promote, and fund the left wing terrorist groups antifa and blm who are actually actively destroying black neighborhoods",0,1,2.6318471431732178
693,1,"far left far right ? far right far left ? extreme , extremists oh i forget to say ...so extreme ? your extremely annoying doll & your boring me too the extreme :sleeping_face: bores me that it is curing my menopausal insomnia :woozy_face: she is nearly as extreme :clown_face:",blm,"blm far left far right ? far right far left ? extreme , extremists oh i forget to say ...so extreme ? your extremely annoying doll & your boring me too the extreme :sleeping_face: bores me that it is curing my menopausal insomnia :woozy_face: she is nearly as extreme :clown_face:",0,1,0.8335655927658081
698,0,"no audit every vote, ya cheater.",elections2020,"elections2020 no audit every vote, ya cheater.",1,0,2.8994743824005127
703,1,cops claim a monopoly on self defense!!! cops perform cpr on a looter/ rioter shot by shop owner while robbing his store then arrest the shop owner charging him with murder.. wtf cops did bother with cpr on george floyd!,blm,blm cops claim a monopoly on self defense!!! cops perform cpr on a looter/ rioter shot by shop owner while robbing his store then arrest the shop owner charging him with murder.. wtf cops did bother with cpr on george floyd!,0,1,3.430752992630005
735,1,holy shit!! did anonymous antifa do this?!!,blm,blm holy shit!! did anonymous antifa do this?!!,0,1,2.0222320556640625
739,1,communist left-wing democratic. biden family are criminals.,elections2020,elections2020 communist left-wing democratic. biden family are criminals.,0,1,0.9685943722724915
743,0,"look at this imbecile calling blm protestors ""terrorist. these are people fighting for basic human rights. activism does not equate to terrorism. help philippines by signing the petition below! #junkterrorbillnow",blm,"blm look at this imbecile calling blm protestors ""terrorist. these are people fighting for basic human rights. activism does not equate to terrorism. help philippines by signing the petition below! #junkterrorbillnow",1,0,0.704681396484375
766,1,stupid people die - it is on my bumper sticker.,covid-19,covid-19 stupid people die - it is on my bumper sticker.,0,1,1.4679394960403442
853,0,bullshit. bot.,elections2020,elections2020 bullshit. bot.,1,0,2.820350408554077
878,0,"he was terrible. an embarrassment. instead of doing his job, chris wallace coddled vicious liar and debated #fail",elections2020,"elections2020 he was terrible. an embarrassment. instead of doing his job, chris wallace coddled vicious liar and debated #fail",1,0,1.0034003257751465
892,1,bruh was up with these monkeys snatching kids on bikes and stealing covid-19 samples lol,covid-19,covid-19 bruh was up with these monkeys snatching kids on bikes and stealing covid-19 samples lol,0,1,0.7538670301437378
902,1,"you really need to smoke less meth, you look horrible",elections2020,"elections2020 you really need to smoke less meth, you look horrible",0,1,0.7010355591773987
903,0,"that six feet rule is bullshit anyway, droplets can travel up to eight meters (23 to 27 feet)",covid-19,"covid-19 that six feet rule is bullshit anyway, droplets can travel up to eight meters (23 to 27 feet)",1,0,1.2502210140228271
907,1,this is why blacks in the hood do not like cameras by the way. cameras are a thing that awfls and other people in the suburbs want because they genuinely believe blacks are targeted.,blm,blm this is why blacks in the hood do not like cameras by the way. cameras are a thing that awfls and other people in the suburbs want because they genuinely believe blacks are targeted.,0,1,2.8682518005371094
915,0,"shut up you clown. he is done more in 47 months than you have in 47 years...i am sure it is difficult for you, but remember that :thumbs_up_medium-light_skin_tone:",elections2020,"elections2020 shut up you clown. he is done more in 47 months than you have in 47 years...i am sure it is difficult for you, but remember that :thumbs_up_medium-light_skin_tone:",1,0,1.42091965675354
921,0,"quick question for you, how can you call something non presidential, but you call someone a clown and tell them to shut up infant of millions. #trumpmeltdown #joewired #trumpisaracist",elections2020,"elections2020 quick question for you, how can you call something non presidential, but you call someone a clown and tell them to shut up infant of millions. #trumpmeltdown #joewired #trumpisaracist",1,0,0.9130898714065552
926,1,it really surprises me that #anonymous has not already hacked all the police departments and got the home addresses of all the policemen. the police would shit on themselves if protesters got their home addresses. #georgefloyd #blacklivesmatter #anon #minneapolis,blm,blm it really surprises me that #anonymous has not already hacked all the police departments and got the home addresses of all the policemen. the police would shit on themselves if protesters got their home addresses. #georgefloyd #blacklivesmatter #anon #minneapolis,0,1,1.9067747592926025
937,0,psychopath knew chris wallace was not fact checking so trump went full lying psycho. trump displayed the worse disrespect of humanity let alone if the presidency. he showed why america needs to get back to normal.,elections2020,elections2020 psychopath knew chris wallace was not fact checking so trump went full lying psycho. trump displayed the worse disrespect of humanity let alone if the presidency. he showed why america needs to get back to normal.,1,0,1.2320059537887573
969,1,another liberal sheep!,elections2020,elections2020 another liberal sheep!,0,1,1.3329039812088013
986,1,our worst president is overmatched by our biggest test,covid-19,covid-19 our worst president is overmatched by our biggest test,0,1,2.2075929641723633
998,1,in my city yesterday someone who looks like me was murdered and that is terrifying. the police are a legalized gang just like the kkk is a legal terror group. amerikkka needs to change!!! #blacklivesmatter,blm,blm in my city yesterday someone who looks like me was murdered and that is terrifying. the police are a legalized gang just like the kkk is a legal terror group. amerikkka needs to change!!! #blacklivesmatter,0,1,2.950521230697632
1010,0,or the 5g conspiracy crazies,blm,blm or the 5g conspiracy crazies,1,0,0.8323005437850952
1027,1,these are people that do not believe that face masks work or that covid even exists but are too chickenshit to possibly get fined for not having a mask.,covid-19,covid-19 these are people that do not believe that face masks work or that covid even exists but are too chickenshit to possibly get fined for not having a mask.,0,1,1.733539342880249
1052,0,all i hear is your lips flapping nonsense.,elections2020,elections2020 all i hear is your lips flapping nonsense.,1,0,1.3892600536346436
1078,0,holy shit...,elections2020,elections2020 holy shit...,1,0,2.1907882690429688
1109,1,black twitter please take care of this as soon as possible. this white kid thought it was real cute to joke about h*nging black people. #goodbyescholarships #blacktwitter #blacklivesmatter #kpop,blm,blm black twitter please take care of this as soon as possible. this white kid thought it was real cute to joke about h*nging black people. #goodbyescholarships #blacktwitter #blacklivesmatter #kpop,0,1,2.2127740383148193
1122,1,anyone with eyes and ears who votes for is truly deranged. they are so filled with visceral hate for trump that they have turned off their ability to think.,elections2020,elections2020 anyone with eyes and ears who votes for is truly deranged. they are so filled with visceral hate for trump that they have turned off their ability to think.,0,1,0.8456220626831055
1135,1,"j i could really spazz an break it down for you but i am about to say this keep digging. you bout to find out some shit that is going to flip ya world. also go over the film of george floyd was he is being killed. look for details an you going to leave that film say ""yo wtf"" i promise you",blm,"blm j i could really spazz an break it down for you but i am about to say this keep digging. you bout to find out some shit that is going to flip ya world. also go over the film of george floyd was he is being killed. look for details an you going to leave that film say ""yo wtf"" i promise you",0,1,0.804983377456665
1144,0,i do not know how there is so many morons on earth,elections2020,elections2020 i do not know how there is so many morons on earth,1,0,1.20891273021698
1148,1,"omg they bring out the ""magic"" obama like he can save you ????? f%^k no joe !!!!! the trump is rolling and there is no stopping it !!!!",elections2020,"elections2020 omg they bring out the ""magic"" obama like he can save you ????? f%^k no joe !!!!! the trump is rolling and there is no stopping it !!!!",0,1,0.9349362850189209
1167,0,the idea that the presidency is a meritocracy and not a stupid popularity contest is beyond funny. (and he coincidentally cut the irs so they could not perform audits on his buddies). trump’s policies are trash and work about as well as hydroxychloriquine does in fighting covid.,covid-19,covid-19 the idea that the presidency is a meritocracy and not a stupid popularity contest is beyond funny. (and he coincidentally cut the irs so they could not perform audits on his buddies). trump’s policies are trash and work about as well as hydroxychloriquine does in fighting covid.,1,0,0.7701254487037659
1175,1,"""...barr is spewing out lies and moronic stupidity... to shelter the criminal trump regime but especially his führer trump."" not hyperbolic truth 2 say trump family lied their way into wealth. start'g w/trump's grandparents & continu'g unabated w/each generation. #protests2020",blm,"blm ""...barr is spewing out lies and moronic stupidity... to shelter the criminal trump regime but especially his führer trump."" not hyperbolic truth 2 say trump family lied their way into wealth. start'g w/trump's grandparents & continu'g unabated w/each generation. #protests2020",0,1,1.373398780822754
1179,1,in-freaking-deed ... the wild cards are republican cheating and putin's hordes #vote #voteearly #vote2020 #votebluedowntheballot #bidenharristosaveamerica #vetsresistsquadron #maga #democrats #donotbelievepolls #donotbelievemedia without fact checking... rt,elections2020,elections2020 in-freaking-deed ... the wild cards are republican cheating and putin's hordes #vote #voteearly #vote2020 #votebluedowntheballot #bidenharristosaveamerica #vetsresistsquadron #maga #democrats #donotbelievepolls #donotbelievemedia without fact checking... rt,0,1,0.8368810415267944
1204,1,wish covid could catch you,covid-19,covid-19 wish covid could catch you,0,1,2.33003568649292
1214,1,"it is goddam chaos... president death. 140,000 human beings, precious lives lost... in amerikkka....",covid-19,"covid-19 it is goddam chaos... president death. 140,000 human beings, precious lives lost... in amerikkka....",0,1,1.7157564163208008
1228,1,boom. #bidenharris2020 #traitortrump #veteransagainsttrump #trumphatesourmilitary #covid19 #fridaymotivation,covid-19,covid-19 boom. #bidenharris2020 #traitortrump #veteransagainsttrump #trumphatesourmilitary #covid19 #fridaymotivation,0,1,1.4225119352340698
1230,1,you are delusional! hahah,elections2020,elections2020 you are delusional! hahah,0,1,1.16939377784729
1232,1,this is so fucked up. literally breaks my heart :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::broken_heart: #icantbreathe,blm,blm this is so fucked up. literally breaks my heart :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::broken_heart: #icantbreathe,0,1,0.8195315599441528
1237,0,spot on. king nige probably hates the dippers too. void the league,covid-19,covid-19 spot on. king nige probably hates the dippers too. void the league,1,0,0.8007837533950806
1248,0,kissing ass again he was totally on biden side never interrupted by he interrupted trump on the time going to make you some more but,elections2020,elections2020 kissing ass again he was totally on biden side never interrupted by he interrupted trump on the time going to make you some more but,1,0,1.5486335754394531
1251,1,joe biden is a gd disaster. back to the basement now with joe. #youaintblack,blm,blm joe biden is a gd disaster. back to the basement now with joe. #youaintblack,0,1,1.470702886581421
1257,1,you have been a crime family for 30 years! you have the character of a mob boss! bye bye joe...,elections2020,elections2020 you have been a crime family for 30 years! you have the character of a mob boss! bye bye joe...,0,1,0.9205742478370667
1270,1,"just like your lies joe we, the american people have been lied to about the numbers of cases... but guess what just like your lies are being exposed daily so are the true numbers...",covid-19,"covid-19 just like your lies joe we, the american people have been lied to about the numbers of cases... but guess what just like your lies are being exposed daily so are the true numbers...",0,1,2.2877423763275146
1279,0,trump bout to lose and i owe the homie $100 fuck you and i am back to gambling on sports,elections2020,elections2020 trump bout to lose and i owe the homie $100 fuck you and i am back to gambling on sports,1,0,3.0723657608032227
1288,1,oh no! #sxsw is cancelled? when else will rich white millennials have a chance to smoke weed and obsess over the superficial nonsense that makes up the entirety of hipster culture.,covid-19,covid-19 oh no! #sxsw is cancelled? when else will rich white millennials have a chance to smoke weed and obsess over the superficial nonsense that makes up the entirety of hipster culture.,0,1,0.7153409719467163
1305,1,"i think it should be legal to assassinate him for this. not that anyone should do it, but if they were to do so i do not think it should be considered a crime.",covid-19,"covid-19 i think it should be legal to assassinate him for this. not that anyone should do it, but if they were to do so i do not think it should be considered a crime.",0,1,2.9277889728546143
1307,1,"and i am not one to take this lightly or think it should apply everywhere but some police depts are so fucked up that the only way to fix it is to start with something new, clean and for the people. #blacklivesmatter #defundthepolice",blm,"blm and i am not one to take this lightly or think it should apply everywhere but some police depts are so fucked up that the only way to fix it is to start with something new, clean and for the people. #blacklivesmatter #defundthepolice",0,1,1.7035393714904785
1311,1,i want the truth and the whole truth. people must use their minds & not their emotions like godless socialist dems tell them 2 do so they can enslave us & rule over us as dictators taking r lives/r money & r children. my opinion.,blm,blm i want the truth and the whole truth. people must use their minds & not their emotions like godless socialist dems tell them 2 do so they can enslave us & rule over us as dictators taking r lives/r money & r children. my opinion.,0,1,2.1476526260375977
1314,0,watch you fake dossier turn into covid19 asspaper:,covid-19,covid-19 watch you fake dossier turn into covid19 asspaper:,1,0,2.7783799171447754
1329,0,"its going to be exactly the same scene we see any time an athlete speaks out about anything. ""stick to sports, you liberal hack!"" well, if thinking george floyd should still be alive makes me liberal, then sure, but this is not a hot take.",blm,"blm its going to be exactly the same scene we see any time an athlete speaks out about anything. ""stick to sports, you liberal hack!"" well, if thinking george floyd should still be alive makes me liberal, then sure, but this is not a hot take.",1,0,0.975044846534729
1366,1,may covid 19 reduce the numbers in your terroristic members as they destroy our cities and businesses.,covid-19,covid-19 may covid 19 reduce the numbers in your terroristic members as they destroy our cities and businesses.,0,1,1.571268916130066
1376,1,"ion care about credit scores, jobs, nothing after this covid shit. white saw an opportunity for black genocide and took it. i am blacking out. i am done. joe and kamala be prepared because this are not donald trump. this is white people.",covid-19,"covid-19 ion care about credit scores, jobs, nothing after this covid shit. white saw an opportunity for black genocide and took it. i am blacking out. i am done. joe and kamala be prepared because this are not donald trump. this is white people.",0,1,1.2255074977874756
1382,1,"not me, rod. i would rather inject the socialists in the anus with whatever & see how that works out!!!",covid-19,"covid-19 not me, rod. i would rather inject the socialists in the anus with whatever & see how that works out!!!",0,1,1.1963438987731934
1387,1,he is too much of a coward to do that,elections2020,elections2020 he is too much of a coward to do that,0,1,1.8607149124145508
1408,1,"plz read the book ""the delectable negro"", how whites were engaged in the practice of eating their slaves during slavery. #blm #blackwomen #blacklivesmatter:raised_fist_medium-dark_skin_tone: #sandrabland #justiceforgeorgefloyd #tamirrice #protest…",blm,"blm plz read the book ""the delectable negro"", how whites were engaged in the practice of eating their slaves during slavery. #blm #blackwomen #blacklivesmatter:raised_fist_medium-dark_skin_tone: #sandrabland #justiceforgeorgefloyd #tamirrice #protest…",0,1,2.9890129566192627
1413,1,"this paper was designed to scare weak-minded fools such as yourself in believing that the coronavirus was worse than it actually is. why do you think the headline read 30, 000 new cases and not x amount of deaths. because 30,000 sounds scary.",elections2020,"elections2020 this paper was designed to scare weak-minded fools such as yourself in believing that the coronavirus was worse than it actually is. why do you think the headline read 30, 000 new cases and not x amount of deaths. because 30,000 sounds scary.",0,1,0.9204366207122803
1428,1,how you know cuomo is full of crap when it comes to covid restrictions. he is completely silent about thousands protesting today but goes ape shit when people want a meal/drink.,blm,blm how you know cuomo is full of crap when it comes to covid restrictions. he is completely silent about thousands protesting today but goes ape shit when people want a meal/drink.,0,1,2.035525321960449
1456,1,you have no idea how bad and inept trump is if you do not live here. he is a want to be dictator who is like a child. he wishes to put his political enemies in jail while he himself is the one committing crimes. his handling of the covid-19 crisis has been disastrous.,covid-19,covid-19 you have no idea how bad and inept trump is if you do not live here. he is a want to be dictator who is like a child. he wishes to put his political enemies in jail while he himself is the one committing crimes. his handling of the covid-19 crisis has been disastrous.,0,1,0.96418696641922
1469,1,"amazon is hard to get around especially w covid. so do not get too uppity. the minute we can get out from under this layer of leftist's bullshit, we will start removing companies that no longer fit america.",covid-19,"covid-19 amazon is hard to get around especially w covid. so do not get too uppity. the minute we can get out from under this layer of leftist's bullshit, we will start removing companies that no longer fit america.",0,1,0.9207053780555725
1488,0,"really. they call you a journalist. proud boys leader is half african american. they have a hawaiian native, hispanics, asians, and yes even a few caucasians. antifa are more white supremacists that proud boys. you are fact check is horrible.",elections2020,"elections2020 really. they call you a journalist. proud boys leader is half african american. they have a hawaiian native, hispanics, asians, and yes even a few caucasians. antifa are more white supremacists that proud boys. you are fact check is horrible.",1,0,0.9863740801811218
1518,1,trump is ignorant selfish and has absolutely zero regard for america or americans. just listen to his words and watch his actions. it is not hard to see if you take your maga glasses off. you have been duped.,elections2020,elections2020 trump is ignorant selfish and has absolutely zero regard for america or americans. just listen to his words and watch his actions. it is not hard to see if you take your maga glasses off. you have been duped.,0,1,0.760604977607727
1549,1,what pelosi wants is negligent to our country. at this time we should not allow any foreigners into the country?until’ this coronavirus is under hand? she is crazy stupid for even thinking that?,covid-19,covid-19 what pelosi wants is negligent to our country. at this time we should not allow any foreigners into the country?until’ this coronavirus is under hand? she is crazy stupid for even thinking that?,0,1,1.1657174825668335
