instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
2883,0,it is hard to imagine anyone being more full of themselves and shit at the same time! #bunkerbabyinchief #trumpdeathtoll113k #black_lives_matter #worstpresidentinhistory,blm,blm it is hard to imagine anyone being more full of themselves and shit at the same time! #bunkerbabyinchief #trumpdeathtoll113k #black_lives_matter #worstpresidentinhistory,0,0,0.15210773050785065
2951,0,what did he do to some americans?,elections2020,elections2020 what did he do to some americans?,0,0,0.19441360235214233
2983,0,if only some idiot was not trying to sabotage the postal service... :thinking_face:,covid-19,covid-19 if only some idiot was not trying to sabotage the postal service... :thinking_face:,0,0,0.21950142085552216
3030,0,"when the world is upside down, the fools start making a lot of sense.",elections2020,"elections2020 when the world is upside down, the fools start making a lot of sense.",0,0,0.292055606842041
3047,0,imagine being this dumb.,elections2020,elections2020 imagine being this dumb.,0,0,0.20594334602355957
3072,0,"let me ask you, how is it kneeling on someone is neck for over 7 minutes while they are saying ""i cannot breathe"" an accident? he knew what he was doing and he had the intent to murder george floyd. #raisethedegree",blm,"blm let me ask you, how is it kneeling on someone is neck for over 7 minutes while they are saying ""i cannot breathe"" an accident? he knew what he was doing and he had the intent to murder george floyd. #raisethedegree",0,0,0.12159543484449387
3079,0,"decent #americans - those of us who love our families, our communities, our country - vastly outnumber the q-ball #maga #whitesupremacists. and we are standing by, but not standing back. the nightmare begins to end in 33 days... #presidentialdebate2020 #shutupman #debates",elections2020,"elections2020 decent #americans - those of us who love our families, our communities, our country - vastly outnumber the q-ball #maga #whitesupremacists. and we are standing by, but not standing back. the nightmare begins to end in 33 days... #presidentialdebate2020 #shutupman #debates",0,0,0.15339453518390656
3088,0,this dirty little fact needs to be exposed.,covid-19,covid-19 this dirty little fact needs to be exposed.,0,0,0.31616559624671936
3105,0,make this go viral. anarchists do not vote! demonstrators do!!! #juneprimary do not march with anarchists/supremacists. stay home,blm,blm make this go viral. anarchists do not vote! demonstrators do!!! #juneprimary do not march with anarchists/supremacists. stay home,0,0,0.11119458824396133
3122,0,"hello curry, i have listen to the news and the voice of some nba players not wanting to return to play right now. i agree. killing us openly! black lives matter activist found dead, days after she was reported missing",blm,"blm hello curry, i have listen to the news and the voice of some nba players not wanting to return to play right now. i agree. killing us openly! black lives matter activist found dead, days after she was reported missing",0,0,0.13611099123954773
3127,0,so much to love in this conversation w/ <3 want to hear more? join our conversation this thurs 6/18 w/ and silvia yee after a free screening of register at,blm,blm so much to love in this conversation w/ <3 want to hear more? join our conversation this thurs 6/18 w/ and silvia yee after a free screening of register at,0,0,0.11648423969745636
3156,0,let us be real. these are not george floyd rioters. these are flat out criminals that are using a horrible situation (a man being murdered by cops) as an excuse to commit these crimes. it is unfair to george floyd to call it any other way,blm,blm let us be real. these are not george floyd rioters. these are flat out criminals that are using a horrible situation (a man being murdered by cops) as an excuse to commit these crimes. it is unfair to george floyd to call it any other way,0,0,0.12360434979200363
3158,0,"so with everything happening because of george floyd’s death… yes, he died. that is truly heartbreaking and so wrong and disgusting. but people who are looting stores, who are hurting others, what you are doing is not right. please, stop the violence.",blm,"blm so with everything happening because of george floyd’s death… yes, he died. that is truly heartbreaking and so wrong and disgusting. but people who are looting stores, who are hurting others, what you are doing is not right. please, stop the violence.",0,0,0.11010121554136276
3167,1,look at this stupid asshole,blm,blm look at this stupid asshole,1,1,0.5896977186203003
3174,0,"george floyd never complied, even in handcuffs he was still resisting.",blm,"blm george floyd never complied, even in handcuffs he was still resisting.",0,0,0.1038481593132019
3183,1,if they shoot we gon shoot back:love-you_gesture_medium-dark_skin_tone:#blacklivesmatter #fuck12,blm,blm if they shoot we gon shoot back:love-you_gesture_medium-dark_skin_tone:#blacklivesmatter #fuck12,1,1,0.634223461151123
3186,0,bruh i quit,blm,blm bruh i quit,0,0,0.10620757192373276
3192,0,most #powerful & #beautiful #smile on the #internet #today #bollywoodnepotism #ripsushanthsinghrajput #nepotisminbollywood #blackpink #blacklivesmatter #covid19,blm,blm most #powerful & #beautiful #smile on the #internet #today #bollywoodnepotism #ripsushanthsinghrajput #nepotisminbollywood #blackpink #blacklivesmatter #covid19,0,0,0.09606310725212097
3193,0,"tw/ sexual assault, murder. !!! say her name. oluwatoyin salau!!!!!! #blacklivesmatter #justicefortoyin",blm,"blm tw/ sexual assault, murder. !!! say her name. oluwatoyin salau!!!!!! #blacklivesmatter #justicefortoyin",0,0,0.09239758551120758
3198,0,"cops on the ground are not making decisions by themselves, they are been ordered",blm,"blm cops on the ground are not making decisions by themselves, they are been ordered",0,0,0.11555680632591248
3199,0,"derek chauvin is a cold blooded murderer. he knew exactly what he was doing. he murdered george floyd with intent and violence. being murdered is not an underlying health condition. kneeling on someone is throat while they beg to breathe is not""restraint"". #raisethedegree",blm,"blm derek chauvin is a cold blooded murderer. he knew exactly what he was doing. he murdered george floyd with intent and violence. being murdered is not an underlying health condition. kneeling on someone is throat while they beg to breathe is not""restraint"". #raisethedegree",0,0,0.09024389088153839
3203,0,"#trumpisunwell #trumpisnotwell and a #trumpisanationaldisgrace for good measure. throwing in a #voteblue2020 for good measure. finally, #blacklivesmatter, still front and center. going to march later today.",blm,"blm #trumpisunwell #trumpisnotwell and a #trumpisanationaldisgrace for good measure. throwing in a #voteblue2020 for good measure. finally, #blacklivesmatter, still front and center. going to march later today.",0,0,0.0871521458029747
3204,0,"almost everyone is recovering. its the flu now. only demented, treasonous libs already voting for dementia joe are obsessed with covid. you are in for a shock.",elections2020,"elections2020 almost everyone is recovering. its the flu now. only demented, treasonous libs already voting for dementia joe are obsessed with covid. you are in for a shock.",0,0,0.6395179033279419
3236,0,this video just made me so angry,blm,blm this video just made me so angry,0,0,0.13206952810287476
3252,0,i do not respect but not,elections2020,elections2020 i do not respect but not,0,0,0.14262929558753967
3267,0,"text from an amigo: ""what a perfect way to cap ""suck up sunday!"" first you attend the church of the pastor who you help get out of an arrest and then your finally march in a protest. at least bdb doing something in his neighborhood. (did he walk there or take his suburban?)"" :backhand_index_pointing_down_medium-light_skin_tone:",blm,"blm text from an amigo: ""what a perfect way to cap ""suck up sunday!"" first you attend the church of the pastor who you help get out of an arrest and then your finally march in a protest. at least bdb doing something in his neighborhood. (did he walk there or take his suburban?)"" :backhand_index_pointing_down_medium-light_skin_tone:",0,0,0.11133783310651779
3278,0,wow!!! that is how we should be!!! i cannot help to think it was kind of like he took the guys cross of burden and carried it for him. :sparkles::heart_suit::sparkles:,blm,blm wow!!! that is how we should be!!! i cannot help to think it was kind of like he took the guys cross of burden and carried it for him. :sparkles::heart_suit::sparkles:,0,0,0.10516581684350967
3293,0,that is my train! #covid19 i am so screwed!,covid-19,covid-19 that is my train! #covid19 i am so screwed!,0,0,0.21143896877765656
3300,0,yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,elections2020,elections2020 yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,0,0,0.4671787917613983
3301,0,"while the police said #blacklivesmattters, the protester cannot breathe. how ridiculous! #newwestberlin #standwithhongkong",blm,"blm while the police said #blacklivesmattters, the protester cannot breathe. how ridiculous! #newwestberlin #standwithhongkong",0,0,0.08113132417201996
3311,0,who put their credit card down for this room? #themoreyouknow #defundanarchists,blm,blm who put their credit card down for this room? #themoreyouknow #defundanarchists,0,0,0.093778595328331
3314,0,white man killed exactly the same way as george floyd i cannot breathe via,blm,blm white man killed exactly the same way as george floyd i cannot breathe via,0,0,0.1388176530599594
3318,0,the nfl helped murder george floyd?,blm,blm the nfl helped murder george floyd?,0,0,0.10830215364694595
3319,0,"my heart breaks for george floyd and his family. my heart breaks for the unheard voices that have been reaching out for help for so long. my heart breaks for this country, and how cold it has become (and always has been) on issues involving its’ citizens of color. i am so sorry.",blm,"blm my heart breaks for george floyd and his family. my heart breaks for the unheard voices that have been reaching out for help for so long. my heart breaks for this country, and how cold it has become (and always has been) on issues involving its’ citizens of color. i am so sorry.",0,0,0.11341894418001175
3321,0,how did masque of the red death end again? #karma #wearamaskyadummies,covid-19,covid-19 how did masque of the red death end again? #karma #wearamaskyadummies,0,0,0.13939915597438812
3322,0,truth. #blacklivesmatter #justiceforblackpeople #killercops #policethepolice #resistance #equalrights,blm,blm truth. #blacklivesmatter #justiceforblackpeople #killercops #policethepolice #resistance #equalrights,0,0,0.09796709567308426
3325,1,alright this has nothing to do with george floyd you all are just fuckin ignorant af !!!,blm,blm alright this has nothing to do with george floyd you all are just fuckin ignorant af !!!,1,1,0.3725852966308594
3327,0,did hell just freeze over?,covid-19,covid-19 did hell just freeze over?,0,0,0.2819770872592926
3343,0,i suppose trump would consider this anti-fascist a terrorist as he opposed hitler? #blacklivesmatter #georgefloyd,blm,blm i suppose trump would consider this anti-fascist a terrorist as he opposed hitler? #blacklivesmatter #georgefloyd,0,0,0.09942733496427536
3352,0,you are just so dumb you do not realise that if the protests were not violent all the focus would have still been on george floyd racism and police abusing power but because of the riots it got all mixed up and this whole issue will die within a month,blm,blm you are just so dumb you do not realise that if the protests were not violent all the focus would have still been on george floyd racism and police abusing power but because of the riots it got all mixed up and this whole issue will die within a month,0,0,0.24802520871162415
3357,0,you mean white people,blm,blm you mean white people,0,0,0.29394426941871643
3362,0,the spin: minneapolis unrest after george floyd death in custody lightfoot to trump: 'what i really want to say ... begins with f and it ends with you’ illinois reopens,blm,blm the spin: minneapolis unrest after george floyd death in custody lightfoot to trump: 'what i really want to say ... begins with f and it ends with you’ illinois reopens,0,0,0.10489363968372345
3365,0,loving the absolute cowardice to not even use the word black in many of these statements. do they get paid extra for creatively dancing around actually outright saying #blacklivesmatter?,blm,blm loving the absolute cowardice to not even use the word black in many of these statements. do they get paid extra for creatively dancing around actually outright saying #blacklivesmatter?,0,0,0.10661226511001587
3368,0,so did they plan to kill george floyd was that a set up?,blm,blm so did they plan to kill george floyd was that a set up?,0,0,0.13721641898155212
3386,0,this is health advocacy.,blm,blm this is health advocacy.,0,0,0.10615096986293793
3389,0,"no he did not deserve to die like he did, but he was no upstanding citizen...",blm,"blm no he did not deserve to die like he did, but he was no upstanding citizen...",0,0,0.1496438980102539
3401,0,"if thy call themselves ""anti-fascist"" does not make them ant-fascists. the ""german democratic republic "" or ""democratic people's republic of korea"" were anything but democratic. see ""antifascists"" at work",blm,"blm if thy call themselves ""anti-fascist"" does not make them ant-fascists. the ""german democratic republic "" or ""democratic people's republic of korea"" were anything but democratic. see ""antifascists"" at work",0,0,0.14198720455169678
3415,0,absolutely heartbreaking what happened to mr floyd... there is no one who thinks this was ok,blm,blm absolutely heartbreaking what happened to mr floyd... there is no one who thinks this was ok,0,0,0.1759369671344757
3417,0,you do not know the people! you know your banker and other dirty politicians!,elections2020,elections2020 you do not know the people! you know your banker and other dirty politicians!,0,0,0.4174823462963104
3427,0,except for sonograms,elections2020,elections2020 except for sonograms,0,0,0.1367897093296051
3428,0,"how, if the wh occupants set free all criminals to benefit themselves. it seems to me, it is too late. wh cult is virulent and is destroying america. obama on death of george floyd: 'this should not be 'normal' in 2020 america'",blm,"blm how, if the wh occupants set free all criminals to benefit themselves. it seems to me, it is too late. wh cult is virulent and is destroying america. obama on death of george floyd: 'this should not be 'normal' in 2020 america'",0,0,0.12655134499073029
3441,0,i do not usually post stuff that is not art or gamedev related but honestly i cannot just stay silent on this. watching footage of how america is handling the protests right now is legitimately disgusting and reading defenses of the cops on twitter is disgusting. #blacklivesmatter,blm,blm i do not usually post stuff that is not art or gamedev related but honestly i cannot just stay silent on this. watching footage of how america is handling the protests right now is legitimately disgusting and reading defenses of the cops on twitter is disgusting. #blacklivesmatter,0,0,0.10077442973852158
3446,0,"sometimes derek chauvin was so not-fearing-for-his-life, he put his hand in his pocket. he looks almost bored. wearing a bodycam, he suffocated george floyd to death, surrounded by citizens with cellphone cameras begging 1 of 4 leos to stop a murder. cannot be his 1st time.",blm,"blm sometimes derek chauvin was so not-fearing-for-his-life, he put his hand in his pocket. he looks almost bored. wearing a bodycam, he suffocated george floyd to death, surrounded by citizens with cellphone cameras begging 1 of 4 leos to stop a murder. cannot be his 1st time.",0,0,0.13935507833957672
3459,0,even his haters disagree with you.,elections2020,elections2020 even his haters disagree with you.,0,0,0.3428618907928467
3461,0,"trump #moronavirus will weaponize coronavirus to :police_car_light:hide $15bil theft from public health :police_car_light:engineer chaos: insider trading gop will wank, cover up, stoke racism on social media, cry hoax at protective dem, worsen outbreak, impose xi martial rule expose real threat #trumpsvirus!",covid-19,"covid-19 trump #moronavirus will weaponize coronavirus to :police_car_light:hide $15bil theft from public health :police_car_light:engineer chaos: insider trading gop will wank, cover up, stoke racism on social media, cry hoax at protective dem, worsen outbreak, impose xi martial rule expose real threat #trumpsvirus!",0,0,0.18153519928455353
3480,1,"raise the fucking degree. derek chauvin knew what he was doing this was not an accident. you do not just accidentally kneel on someone is throat for several minutes. derek chauvin murdered george floyd, he should be charged with first degree murded. #raisethedegree #blacklivesmater",blm,"blm raise the fucking degree. derek chauvin knew what he was doing this was not an accident. you do not just accidentally kneel on someone is throat for several minutes. derek chauvin murdered george floyd, he should be charged with first degree murded. #raisethedegree #blacklivesmater",1,1,0.6469347476959229
3481,0,and this is not about justice for george floyd...,blm,blm and this is not about justice for george floyd...,0,0,0.10403983294963837
3496,0,"we only have one chance, and that is november 3. god help us.",covid-19,"covid-19 we only have one chance, and that is november 3. god help us.",0,0,0.1381443440914154
3502,0,"ok and george floyd’s family cannot get a loan and bring him back. so what are you saying? i never said it was right, i explained how it happened. it is going to be hard to see through it all so i will not bother",blm,"blm ok and george floyd’s family cannot get a loan and bring him back. so what are you saying? i never said it was right, i explained how it happened. it is going to be hard to see through it all so i will not bother",0,0,0.1551750898361206
3506,0,the guy you have all revered this show that you care nothing for this white victim ??? that you care nothing for americans only about racial divide and control over our lives,blm,blm the guy you have all revered this show that you care nothing for this white victim ??? that you care nothing for americans only about racial divide and control over our lives,0,0,0.49688881635665894
3513,0,because most democrats actually self quarantine and know that the pandemic is not something to joke about,elections2020,elections2020 because most democrats actually self quarantine and know that the pandemic is not something to joke about,0,0,0.15851306915283203
3525,1,"so you are telling me that this guy needed 7 cops to strap him into that gurney for a broken leg, but the several cops that were around george floyd when he was being murdered could not give his cpr or try to save his life by stepping in?? fuck 12",blm,"blm so you are telling me that this guy needed 7 cops to strap him into that gurney for a broken leg, but the several cops that were around george floyd when he was being murdered could not give his cpr or try to save his life by stepping in?? fuck 12",1,1,0.4065625071525574
3535,0,crusty old bigots crying that their last bastion from white guilt has been ruined lmaooooooooi,blm,blm crusty old bigots crying that their last bastion from white guilt has been ruined lmaooooooooi,0,0,0.34977439045906067
3560,0,will not cover this though....,covid-19,covid-19 will not cover this though....,0,0,0.10452669113874435
3561,0,raise your hand if there is no way in hell you are going to install a covid-19 tracing app on your phone. #privacy,covid-19,covid-19 raise your hand if there is no way in hell you are going to install a covid-19 tracing app on your phone. #privacy,0,0,0.24226059019565582
3562,0,"a report by vice news about right-wing infiltrators in the protests notes ""hardcore ‘accelerationists’ … are encouraging their neo-nazi followers to go to the protests and carry out acts of violence against black people.""",blm,"blm a report by vice news about right-wing infiltrators in the protests notes ""hardcore ‘accelerationists’ … are encouraging their neo-nazi followers to go to the protests and carry out acts of violence against black people.""",0,0,0.09096067398786545
3566,1,bruh we got video of the cops putting out the fucking bricks!!!!!! #protectandserve,blm,blm bruh we got video of the cops putting out the fucking bricks!!!!!! #protectandserve,1,1,0.46078190207481384
3576,0,the unholy alliance of trump and dr. oz,covid-19,covid-19 the unholy alliance of trump and dr. oz,0,0,0.10318324714899063
3587,0,george soros needs to come collect his thugs and allow the country to respectfully mourn the unwarranted death of george floyd at the hands of a disgustingly corrupt police officer. he did not act alone and all those with him need to be charged with murder also!,blm,blm george soros needs to come collect his thugs and allow the country to respectfully mourn the unwarranted death of george floyd at the hands of a disgustingly corrupt police officer. he did not act alone and all those with him need to be charged with murder also!,0,0,0.15248169004917145
3591,0,"#blacklivesmatter apparently call off their glasgow ""peel must fall"" demo. #antifa cowards have been sneaking around at night all week defacing road signs and statues, but faced with #statuedefenders in broad daylight they have bottled it. #saveourstatues #britishhistorymatters",blm,"blm #blacklivesmatter apparently call off their glasgow ""peel must fall"" demo. #antifa cowards have been sneaking around at night all week defacing road signs and statues, but faced with #statuedefenders in broad daylight they have bottled it. #saveourstatues #britishhistorymatters",0,0,0.1411472111940384
3604,0,"jews will not replace us. -protesters trump: there were very fine people on both sides. ""stop killing us. justice for floyd."" -protesters trump: these thugs are dishonoring the memory of george floyd.",blm,"blm jews will not replace us. -protesters trump: there were very fine people on both sides. ""stop killing us. justice for floyd."" -protesters trump: these thugs are dishonoring the memory of george floyd.",0,0,0.1555486023426056
3610,0,tw// mentions of death ban the vascular choke hold that killed george floyd in brevard county,blm,blm tw// mentions of death ban the vascular choke hold that killed george floyd in brevard county,0,0,0.08569508790969849
3611,0,"1/this chaos is not about george floyd. it is about destroying our country from within! we need to get off this racial crap! race does not come before god & country! these ""tin gods"" have been using race play us like fine violins--so we will vote away our country. do not buy into it.",blm,"blm 1/this chaos is not about george floyd. it is about destroying our country from within! we need to get off this racial crap! race does not come before god & country! these ""tin gods"" have been using race play us like fine violins--so we will vote away our country. do not buy into it.",0,0,0.315168559551239
3613,0,you set this up and you damn well know it! trump blames the 'radical left and antifa' for george floyd protests via,blm,blm you set this up and you damn well know it! trump blames the 'radical left and antifa' for george floyd protests via,0,0,0.2741519510746002
3614,0,lil wayne lands in trouble for making this controversial comment about the killing of george floyd by derek chauvin who kneeled on his neck celebrity news #fatjoe #lilwayne #celebrity,blm,blm lil wayne lands in trouble for making this controversial comment about the killing of george floyd by derek chauvin who kneeled on his neck celebrity news #fatjoe #lilwayne #celebrity,0,0,0.1293407529592514
3620,0,have the law enforcement leaders condemning the action against george floyd instead publicly commit to eradicating the kill-a-black kop korp from their own organizations. it is a sport for some of their officers and they know who these kkk players are. #blacklivesmatter,blm,blm have the law enforcement leaders condemning the action against george floyd instead publicly commit to eradicating the kill-a-black kop korp from their own organizations. it is a sport for some of their officers and they know who these kkk players are. #blacklivesmatter,0,0,0.09165649116039276
3624,0,no justice no peace #vidasnegrasimportam #blacklivesmatter #black_lives_matter,blm,blm no justice no peace #vidasnegrasimportam #blacklivesmatter #black_lives_matter,0,0,0.0836281031370163
3627,0,his ass get on my last nerve :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,blm,blm his ass get on my last nerve :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0,0,0.20836441218852997
3645,0,"in defense of black staff in the political sector, by",blm,"blm in defense of black staff in the political sector, by",0,0,0.10842837393283844
3651,0,just an idea...#antifaterrorists #antifadomesticterrorists #idea #liberalsareknownforbadideas,elections2020,elections2020 just an idea...#antifaterrorists #antifadomesticterrorists #idea #liberalsareknownforbadideas,0,0,0.09695642441511154
3659,0,if you think biden did good then that explains a lot,elections2020,elections2020 if you think biden did good then that explains a lot,0,0,0.1941656470298767
3676,0,"if you gon do it, do it big then!!!!!!!",blm,"blm if you gon do it, do it big then!!!!!!!",0,0,0.25247326493263245
3698,0,"i would like to hear comment on this flyer. this does not sound anything like encouraging a ""summer of love"". #antifaterrorists",blm,"blm i would like to hear comment on this flyer. this does not sound anything like encouraging a ""summer of love"". #antifaterrorists",0,0,0.09364292025566101
