instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
90,0,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:golden,covid-19,covid-19 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:golden,0,0,0.09977900236845016
91,0,stupidity abounds in mainstream media!,blm,blm stupidity abounds in mainstream media!,0,0,0.31461817026138306
92,1,our vice bobblehead and criminal gop,elections2020,elections2020 our vice bobblehead and criminal gop,1,1,0.35668063163757324
96,0,remember when #blacklivesmatter did this?,blm,blm remember when #blacklivesmatter did this?,0,0,0.053321145474910736
97,0,"for general information about the #coronavirus, we recommend checking out & who do you go to?",covid-19,"covid-19 for general information about the #coronavirus, we recommend checking out & who do you go to?",0,0,0.058770082890987396
98,0,why are you even eating that do you want the coronavirus :nauseated_face::woozy_face::woozy_face::woozy_face::woozy_face::woozy_face:,covid-19,covid-19 why are you even eating that do you want the coronavirus :nauseated_face::woozy_face::woozy_face::woozy_face::woozy_face::woozy_face:,0,0,0.0991918072104454
104,0,"yep. and the cops are *pissed*, too. :thumbs_up:",blm,"blm yep. and the cops are *pissed*, too. :thumbs_up:",0,0,0.10603056848049164
109,0,"no justice, no peace #raisethedegree #black_lives_matter",blm,"blm no justice, no peace #raisethedegree #black_lives_matter",0,0,0.09828265011310577
110,0,five democratic governors killed more people from covid than almost everyone else combined!,covid-19,covid-19 five democratic governors killed more people from covid than almost everyone else combined!,0,0,0.0663067102432251
116,0,my hand is raised. trump is the worst president this country has had to suffer through.,elections2020,elections2020 my hand is raised. trump is the worst president this country has had to suffer through.,0,0,0.16157546639442444
120,1,everybody hates you covering for pedos twitter. fk'n pieces of :pile_of_poo::pile_of_poo::pile_of_poo:,elections2020,elections2020 everybody hates you covering for pedos twitter. fk'n pieces of :pile_of_poo::pile_of_poo::pile_of_poo:,1,1,0.33008259534835815
121,0,"#proudboys are american patriots that support the constitution and believe in family values. the #fakenewsmedia always calls the right racist, but they are the true racists. #standbackstandby slayed last night! #kag",elections2020,"elections2020 #proudboys are american patriots that support the constitution and believe in family values. the #fakenewsmedia always calls the right racist, but they are the true racists. #standbackstandby slayed last night! #kag",0,0,0.348532497882843
123,1,"anonymous died in 2011 when everyone got snapped up for dossing the banks, whoever was left lurked 4chan. so nazi right wing hackers are part of team blm? use your common sense fuckwit. anyone can make a anonymous video.",blm,"blm anonymous died in 2011 when everyone got snapped up for dossing the banks, whoever was left lurked 4chan. so nazi right wing hackers are part of team blm? use your common sense fuckwit. anyone can make a anonymous video.",1,1,0.24819765985012054
124,0,he was a master criminal and that is why he was arrested in the first place. he was suspected of stealing by writing hot checks i have heard. information about his criminal activities is sketchy and are being hidden from the public. i do not know why!,blm,blm he was a master criminal and that is why he was arrested in the first place. he was suspected of stealing by writing hot checks i have heard. information about his criminal activities is sketchy and are being hidden from the public. i do not know why!,0,0,0.1010264977812767
125,0,that is the tea on performative activism :eyes::hot_beverage: also i am pretty sure that black out tuesday got more posts than signatures on individual petitions (which honestly take just as much time if not less than posting the black square),blm,blm that is the tea on performative activism :eyes::hot_beverage: also i am pretty sure that black out tuesday got more posts than signatures on individual petitions (which honestly take just as much time if not less than posting the black square),0,0,0.08628653734922409
127,1,"need i say more? trolling the democrats is by far one of my favorite pastimes, looks like does to! except does it with class and he trolls like an expert! go get them president trump! screw those anti-american dems! they are worthless and total losers! #maga",elections2020,"elections2020 need i say more? trolling the democrats is by far one of my favorite pastimes, looks like does to! except does it with class and he trolls like an expert! go get them president trump! screw those anti-american dems! they are worthless and total losers! #maga",1,1,0.30407029390335083
133,0,#gfuelenergy: just $20 helps affirm los angeles incarcerated juvenile probation youth through journal writing & organized sports. feel inspired? visit & donate for our fall affirmative flag football program at: #blacklivesmatter #juvenileprobation #ps5,blm,blm #gfuelenergy: just $20 helps affirm los angeles incarcerated juvenile probation youth through journal writing & organized sports. feel inspired? visit & donate for our fall affirmative flag football program at: #blacklivesmatter #juvenileprobation #ps5,0,0,0.0691063180565834
136,0,""" why do not you double your hustle and make up to 10,000$ while staying at home to avoid covid 19 """"ask me how""""""",covid-19,"covid-19 "" why do not you double your hustle and make up to 10,000$ while staying at home to avoid covid 19 """"ask me how""""""",0,0,0.06668996065855026
137,1,how stupid do you feel back your legacy is in shambles. the corruption and traitorous deals with chins make you look foolish and prove to anyone awake your administration was not scandal free.,elections2020,elections2020 how stupid do you feel back your legacy is in shambles. the corruption and traitorous deals with chins make you look foolish and prove to anyone awake your administration was not scandal free.,1,1,0.4972122311592102
145,0,"- trump time to ban coats the science is clear!!! biden what is your stand on coats? if you do not win this election biden, when the logic of trump gov't covid science is similar to this sort of logic, your country is ruined my friend. trump is a joke",elections2020,"elections2020 - trump time to ban coats the science is clear!!! biden what is your stand on coats? if you do not win this election biden, when the logic of trump gov't covid science is similar to this sort of logic, your country is ruined my friend. trump is a joke",0,0,0.4501701593399048
148,0,because stone cold said so! #blacklivesmatter,blm,blm because stone cold said so! #blacklivesmatter,0,0,0.07512843608856201
154,0,thank you for destroying usa,elections2020,elections2020 thank you for destroying usa,0,0,0.16960197687149048
156,0,"my beloved state of texas, governor abbott, is against the murderous act of mr. george floyd.",blm,"blm my beloved state of texas, governor abbott, is against the murderous act of mr. george floyd.",0,0,0.21834643185138702
159,1,fuck off racist bitch.,elections2020,elections2020 fuck off racist bitch.,1,1,0.09380964189767838
162,0,look at all those people for trump,elections2020,elections2020 look at all those people for trump,0,0,0.11204040050506592
167,0,if anyone actually believes the elites are following the same guidelines we are are fooling themselves! just like in massachusetts politicians were literally caught having party! #michigan #whitmer #covid19,covid-19,covid-19 if anyone actually believes the elites are following the same guidelines we are are fooling themselves! just like in massachusetts politicians were literally caught having party! #michigan #whitmer #covid19,0,0,0.07201714813709259
183,0,l.a. today #blacklivesmatter video:,blm,blm l.a. today #blacklivesmatter video:,0,0,0.05945630744099617
187,1,"a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed. just in case you are to stupid amd lazy.. last part read that nice and carefully. haha liberals.. village idiots",elections2020,"elections2020 a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed. just in case you are to stupid amd lazy.. last part read that nice and carefully. haha liberals.. village idiots",1,1,0.5189988017082214
191,0,people get killed for breathing while being black and this... i am glad this man is not dead but wow,blm,blm people get killed for breathing while being black and this... i am glad this man is not dead but wow,0,0,0.08833178132772446
192,0,and - i can not and will not vote for someone who does not fully support our law enforcement officers. you can make any excuse you want but the vast majority of the people want law and order now!,elections2020,elections2020 and - i can not and will not vote for someone who does not fully support our law enforcement officers. you can make any excuse you want but the vast majority of the people want law and order now!,0,0,0.1326943337917328
193,0,"derek, george floyd’s murderer only got arrested because of international pressure. this man has been murdering people for years! this arrest is not justice #blacklivesmatters",blm,"blm derek, george floyd’s murderer only got arrested because of international pressure. this man has been murdering people for years! this arrest is not justice #blacklivesmatters",0,0,0.0983462929725647
202,1,chicken sh*t way to drop out the debate!,covid-19,covid-19 chicken sh*t way to drop out the debate!,1,1,0.5024667382240295
203,1,"go to hell, pedo",elections2020,"elections2020 go to hell, pedo",1,1,0.13228313624858856
205,0,"""black violence is expected and insoluble, while white violence requires explanation and demands solution. please look into your hearts and see how monstrously bigoted this formulation truly is."" #blm #hypocrisy",blm,"blm ""black violence is expected and insoluble, while white violence requires explanation and demands solution. please look into your hearts and see how monstrously bigoted this formulation truly is."" #blm #hypocrisy",0,0,0.08515112847089767
210,0,all black people should 1. get a gun license and gun and 2. register to vote and vote every year. #blacktwitter #blacklivesmatter,blm,blm all black people should 1. get a gun license and gun and 2. register to vote and vote every year. #blacktwitter #blacklivesmatter,0,0,0.11120963096618652
212,0,ohio gop lawmaker claims covid-19 tests are ‘dictatorship’ conspiracy — ‘stop getting tested!’,covid-19,covid-19 ohio gop lawmaker claims covid-19 tests are ‘dictatorship’ conspiracy — ‘stop getting tested!’,0,0,0.14877425134181976
215,0,a racist one. #indigenouslivesmatter #blacklivesmatter,blm,blm a racist one. #indigenouslivesmatter #blacklivesmatter,0,0,0.14585214853286743
217,0,"""struggles with message"" is a strange way to say ""explodes in rabid racism"".",blm,"blm ""struggles with message"" is a strange way to say ""explodes in rabid racism"".",0,0,0.11896944791078568
221,0,you misspelled anti murdering george floyd,blm,blm you misspelled anti murdering george floyd,0,0,0.5901728868484497
224,0,this is bad - really bad.,blm,blm this is bad - really bad.,0,0,0.07620690762996674
230,0,"i spoke with the mayor and city aldermen about these racist messages who tell me there is one thing we need to be fighting and that is covid-19. more tonight at 6, 10 & 11.",covid-19,"covid-19 i spoke with the mayor and city aldermen about these racist messages who tell me there is one thing we need to be fighting and that is covid-19. more tonight at 6, 10 & 11.",0,0,0.1140802800655365
232,0,"your number is off by 100k, 212,000+ americans are dead",covid-19,"covid-19 your number is off by 100k, 212,000+ americans are dead",0,0,0.07462693750858307
233,0,"4 days later and this review is still being highlighted on this books' page, perpetuating the idea that you have to read books only about your own experience. are you going to comment #booktube #blacklivesmatter",blm,"blm 4 days later and this review is still being highlighted on this books' page, perpetuating the idea that you have to read books only about your own experience. are you going to comment #booktube #blacklivesmatter",0,0,0.06098728999495506
241,1,"if we are still alive 20 years from now, feel free to tell me i was wrong about incremental change not doing a fucking thing to help divisiveness in this country. actually make it 10. #classwar #revolt #defundthepolice #blacklivesmatter",blm,"blm if we are still alive 20 years from now, feel free to tell me i was wrong about incremental change not doing a fucking thing to help divisiveness in this country. actually make it 10. #classwar #revolt #defundthepolice #blacklivesmatter",1,1,0.46595314145088196
247,1,dirty smelly hindu,elections2020,elections2020 dirty smelly hindu,1,1,0.5219607949256897
256,0,yeah handlers know after the election covid will have mysteriously disappeared...right after they cheat to win....then the real communist agenda with begins. wake up liberal fools!!!!,covid-19,covid-19 yeah handlers know after the election covid will have mysteriously disappeared...right after they cheat to win....then the real communist agenda with begins. wake up liberal fools!!!!,0,0,0.5792241096496582
257,0,"thank you for saying this. when i was growing up and tried saying my name, i would get laughed at and told ""did you forget your name?"" which to me, meant that the person thought i was stupid.",elections2020,"elections2020 thank you for saying this. when i was growing up and tried saying my name, i would get laughed at and told ""did you forget your name?"" which to me, meant that the person thought i was stupid.",0,0,0.12380628287792206
258,0,trump is a walking petri dish. his goal is to spread the virus to as many people as possible to reach herd immunity.,covid-19,covid-19 trump is a walking petri dish. his goal is to spread the virus to as many people as possible to reach herd immunity.,0,0,0.113007090985775
260,0,"this week covid hit her elder care community, 36 employees and 44 patients tested positive that is a tragedy and we are all deeply saddened, but also what the hell? the *point* of these policies is to make exactly this thing *not* happen",covid-19,"covid-19 this week covid hit her elder care community, 36 employees and 44 patients tested positive that is a tragedy and we are all deeply saddened, but also what the hell? the *point* of these policies is to make exactly this thing *not* happen",0,0,0.20817555487155914
264,0,#plausibledeniability #welie we try to make those lies plausible #bidencrimesyndicate,elections2020,elections2020 #plausibledeniability #welie we try to make those lies plausible #bidencrimesyndicate,0,0,0.07289718091487885
271,1,"if you think the murder on george floyd was unintentional than you are an idiot. this. was not. unintentional. if you lean on someone is fucking neck with your knee while they say they cannot breathe, you are doing it on purpose #raisethedegree",blm,"blm if you think the murder on george floyd was unintentional than you are an idiot. this. was not. unintentional. if you lean on someone is fucking neck with your knee while they say they cannot breathe, you are doing it on purpose #raisethedegree",1,1,0.37729939818382263
272,0,just stop.,blm,blm just stop.,0,0,0.10054968297481537
273,0,you will never see me doing that!! how will this get rid of racism!! we are all supposedly equal!! #blacklivesmatter #alllivesmatter #antifaterrorists #black_lives_matter,blm,blm you will never see me doing that!! how will this get rid of racism!! we are all supposedly equal!! #blacklivesmatter #alllivesmatter #antifaterrorists #black_lives_matter,0,0,0.11833516508340836
274,1,pandering pelosi presents a folded flag to george floyd's brother. this is fucking wrong on so many levels. this evil witch has to go!!!,blm,blm pandering pelosi presents a folded flag to george floyd's brother. this is fucking wrong on so many levels. this evil witch has to go!!!,1,1,0.3155159056186676
281,0,:police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,covid-19,covid-19 :police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,0,0,0.22717680037021637
282,1,"was a sweaty, blabbering idiot at last night’s debate. no one wants a sweaty blabbering tub of goo idiot for president. #maga #maga2020",elections2020,"elections2020 was a sweaty, blabbering idiot at last night’s debate. no one wants a sweaty blabbering tub of goo idiot for president. #maga #maga2020",1,1,0.16929113864898682
283,1,just shut up and eat your donuts,elections2020,elections2020 just shut up and eat your donuts,1,1,0.5055915713310242
286,0,"wow, ac destroys my pillow guy. the guy actually starts squirming and sweating.",covid-19,"covid-19 wow, ac destroys my pillow guy. the guy actually starts squirming and sweating.",0,0,0.3965108394622803
296,0,hey crooked joe. boom. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,elections2020,elections2020 hey crooked joe. boom. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0,0,0.31094691157341003
299,0,"is losing texas and they are scared! this is proof that we need now more than ever! come on texas, vote in numbers too big to mess with! #resist #texasforbiden #votehimout #bluewave2020",elections2020,"elections2020 is losing texas and they are scared! this is proof that we need now more than ever! come on texas, vote in numbers too big to mess with! #resist #texasforbiden #votehimout #bluewave2020",0,0,0.1886427104473114
300,0,"it took a week to get sick. how many people did that entire bar infect in that week? how many at her medical office? sure, you can say hindsight is a bitch. but, some of those they infected will not be afforded that luxury. get that through your heads!",covid-19,"covid-19 it took a week to get sick. how many people did that entire bar infect in that week? how many at her medical office? sure, you can say hindsight is a bitch. but, some of those they infected will not be afforded that luxury. get that through your heads!",0,0,0.4701894521713257
304,1,all these celebrities mad about people looting nicki minaj said fuck that be angry and let our voices be heard #blacklivesmatter,blm,blm all these celebrities mad about people looting nicki minaj said fuck that be angry and let our voices be heard #blacklivesmatter,1,1,0.2418946921825409
307,1,"dear people celebrating #walangpasok bec. of the covid-19, fuck you. bobo ba kayo?",covid-19,"covid-19 dear people celebrating #walangpasok bec. of the covid-19, fuck you. bobo ba kayo?",1,1,0.46053433418273926
310,0,dangerous insanity that is going to get americans killed.,covid-19,covid-19 dangerous insanity that is going to get americans killed.,0,0,0.08456163108348846
311,1,please for fuck's sake people stay at home apa susahnya sih diem di rumah yaelah do not be selfish for once,covid-19,covid-19 please for fuck's sake people stay at home apa susahnya sih diem di rumah yaelah do not be selfish for once,1,1,0.2501995861530304
318,0,thanks. you are a good man. just wanted to say that. thank you.,elections2020,elections2020 thanks. you are a good man. just wanted to say that. thank you.,0,0,0.12675373256206512
330,0,so by forgiving student debt you have now canceled those students ability too be trustworthy. they signed an agreement saying they would pay it back. their word is now not worth a shit.,elections2020,elections2020 so by forgiving student debt you have now canceled those students ability too be trustworthy. they signed an agreement saying they would pay it back. their word is now not worth a shit.,0,0,0.2527056038379669
331,1,would had me all the way fucked up!!,blm,blm would had me all the way fucked up!!,1,1,0.40307432413101196
333,0,i dare to think what kind of upbringing they all had...an uneducated mob...,blm,blm i dare to think what kind of upbringing they all had...an uneducated mob...,0,0,0.2084026336669922
334,0,arabs,covid-19,covid-19 arabs,0,0,0.11703815311193466
336,0,fear is all you have...,elections2020,elections2020 fear is all you have...,0,0,0.14308679103851318
338,0,"1992: ""killing in the name"" - rage against the machine if you have never listened to their music also listen to ""bulls on parade"" (1996) and ""freedom"" (1992) ... though literally all their songs are about social issues :black_heart:",blm,"blm 1992: ""killing in the name"" - rage against the machine if you have never listened to their music also listen to ""bulls on parade"" (1996) and ""freedom"" (1992) ... though literally all their songs are about social issues :black_heart:",0,0,0.1030503362417221
348,1,no bailouts for blue cities. we will not pay for your irresponsable liberal agenda! f**k you cuomo & de blasio,covid-19,covid-19 no bailouts for blue cities. we will not pay for your irresponsable liberal agenda! f**k you cuomo & de blasio,1,1,0.28432127833366394
350,1,enough! #policeviolence #policebrutality #fuckpolice #police #protest #blacklivesmatter,blm,blm enough! #policeviolence #policebrutality #fuckpolice #police #protest #blacklivesmatter,1,1,0.2928629219532013
358,1,have hunters hookers chip in moe! 104% in north carolina moe! shillin for moe at moe scumbag!,elections2020,elections2020 have hunters hookers chip in moe! 104% in north carolina moe! shillin for moe at moe scumbag!,1,1,0.3942047655582428
363,0,and you thought nazi germany was bad.,covid-19,covid-19 and you thought nazi germany was bad.,0,0,0.12953691184520721
365,1,"with being a bumbling clusterf—-, maybe we should chip in and get him a magic mouth via amazon prime...",elections2020,"elections2020 with being a bumbling clusterf—-, maybe we should chip in and get him a magic mouth via amazon prime...",1,1,0.5337498188018799
367,1,your absolutely delirious if you think he was talking about beau! your embarrassing yourself moron!,elections2020,elections2020 your absolutely delirious if you think he was talking about beau! your embarrassing yourself moron!,1,1,0.38762420415878296
368,0,"blm , march in cairns today... #aboriginallivesmatter #blacklives #blacklivesmatteraustralia #blacklivesmattters #cairnsblm #blm #blacklivesmatter",blm,"blm blm , march in cairns today... #aboriginallivesmatter #blacklives #blacklivesmatteraustralia #blacklivesmattters #cairnsblm #blm #blacklivesmatter",0,0,0.06352653354406357
369,0,loud enough yet? #blacklivesmatter,blm,blm loud enough yet? #blacklivesmatter,0,0,0.048646945506334305
373,0,too much work to fight covid. much easier to run his mouth from twitter #uselesspresident,covid-19,covid-19 too much work to fight covid. much easier to run his mouth from twitter #uselesspresident,0,0,0.2015000730752945
374,0,#lockherupalready #crookedclintoncoup ~ please send this witch and her entire obama spy gang including to gitmo! #trump2020landslidevictory,elections2020,elections2020 #lockherupalready #crookedclintoncoup ~ please send this witch and her entire obama spy gang including to gitmo! #trump2020landslidevictory,0,0,0.6143528819084167
378,0,he is wild as hell and mfs will run w what he says :woozy_face:,covid-19,covid-19 he is wild as hell and mfs will run w what he says :woozy_face:,0,0,0.6380897760391235
379,0,"the death rate is <.3% (that is a ""less than"" symbol and a point 3 percent)",covid-19,"covid-19 the death rate is <.3% (that is a ""less than"" symbol and a point 3 percent)",0,0,0.06136518344283104
386,0,liberal lunacy: rapist released under ‘coronavirus furlough’ kills accuser,covid-19,covid-19 liberal lunacy: rapist released under ‘coronavirus furlough’ kills accuser,0,0,0.14899016916751862
388,0,you all did not learn a damn thing from this man if you are out there defending george floyd’s murderer. #blacklivesmatter #georgefloydwasmurdered #sayhisname,blm,blm you all did not learn a damn thing from this man if you are out there defending george floyd’s murderer. #blacklivesmatter #georgefloydwasmurdered #sayhisname,0,0,0.4699864387512207
389,0,i truly do not know how you all can defend cops at this point.,blm,blm i truly do not know how you all can defend cops at this point.,0,0,0.08919703215360641
391,0,give them 20 years!!!,elections2020,elections2020 give them 20 years!!!,0,0,0.10502243787050247
392,0,why support #racistjoebiden who brags about authoring the 1994 crime bill targeting blacks for crack cocaine incarcerating for life adding 60 death penalty crimes? #biden fought school integration working with segregationists. biden is a criminal! #maga,elections2020,elections2020 why support #racistjoebiden who brags about authoring the 1994 crime bill targeting blacks for crack cocaine incarcerating for life adding 60 death penalty crimes? #biden fought school integration working with segregationists. biden is a criminal! #maga,0,0,0.34023892879486084
394,0,"i think it is quite clear. the president of the united states not only supports, but actively promulgates the white supremacist agenda. a vote for trump, is a vote for white supremacy. do not let this happen. if you do, it is the end of the land if the free.",elections2020,"elections2020 i think it is quite clear. the president of the united states not only supports, but actively promulgates the white supremacist agenda. a vote for trump, is a vote for white supremacy. do not let this happen. if you do, it is the end of the land if the free.",0,0,0.09879997372627258
397,1,fuck you and your crooked family :),elections2020,elections2020 fuck you and your crooked family :),1,1,0.11817947030067444
402,0,"it is it is fox news just without any shame and jacked on drugs, they are as far right as they come before one starts talking about jews and 9/11",elections2020,"elections2020 it is it is fox news just without any shame and jacked on drugs, they are as far right as they come before one starts talking about jews and 9/11",0,0,0.5461190342903137
411,0,it is the zero f*cks given for me.,covid-19,covid-19 it is the zero f*cks given for me.,0,0,0.4841359257698059
416,0,"how many lies is this now? 10,000, 400,000?",covid-19,"covid-19 how many lies is this now? 10,000, 400,000?",0,0,0.08924784511327744
417,0,stop exploiting the murder of george floyd to push an agenda that harms black women and children.,blm,blm stop exploiting the murder of george floyd to push an agenda that harms black women and children.,0,0,0.09287548065185547
427,0,i feel really bad for your 3 kids,elections2020,elections2020 i feel really bad for your 3 kids,0,0,0.20074695348739624
431,1,"symbolism is not substance. our ancestors are from us chattel slavery, kamala harris ancestors are not . stop insulting and offending us with your pandering bullshit",elections2020,"elections2020 symbolism is not substance. our ancestors are from us chattel slavery, kamala harris ancestors are not . stop insulting and offending us with your pandering bullshit",1,1,0.40944164991378784
448,0,maybe not,elections2020,elections2020 maybe not,0,0,0.09559225291013718
449,0,"no wonder why joshy, seth rollins and becky lynch disassociated w crossfit. and his apology sounds like one the fakest apologies i have ever heard, my gosh. :woman_facepalming_light_skin_tone:",blm,"blm no wonder why joshy, seth rollins and becky lynch disassociated w crossfit. and his apology sounds like one the fakest apologies i have ever heard, my gosh. :woman_facepalming_light_skin_tone:",0,0,0.4068771302700043
