instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
1348,0,"psa to college students: faculty and staff are as aggravated with covid screening procedures as you are. please be kind as we try to get you safely on campus. especially since you are in your climate controlled vehicle, while we stand in 90° heat for hours. :victory_hand_light_skin_tone:",covid-19,"covid-19 psa to college students: faculty and staff are as aggravated with covid screening procedures as you are. please be kind as we try to get you safely on campus. especially since you are in your climate controlled vehicle, while we stand in 90° heat for hours. :victory_hand_light_skin_tone:",0,0,0.18276992440223694
1354,0,the disgraceful #chriswallacethehack allowed to disrespect the president on numerous occasions. #wallaceisajoke,elections2020,elections2020 the disgraceful #chriswallacethehack allowed to disrespect the president on numerous occasions. #wallaceisajoke,0,0,0.18712550401687622
1369,0,okay but there is not enough people talking about this!!! it is fucking amazing what he is doing and it is being soooo slept on!!!!,covid-19,covid-19 okay but there is not enough people talking about this!!! it is fucking amazing what he is doing and it is being soooo slept on!!!!,0,0,0.5055522918701172
1384,0,. reporter flames pence for trump campaign's covid-19 safety hypocrisy huffpost #covidhoax #covid19,covid-19,covid-19 . reporter flames pence for trump campaign's covid-19 safety hypocrisy huffpost #covidhoax #covid19,0,0,0.33535128831863403
1390,0,"you vote racists into office. #historyofthedemocratparty #youhavebeenfooled stop letting dems lie to get your vote. have not you learned by now they always turn their backs on you once elected? minneapolis: dem governor, dem mayor, dem council, and changed nothing.",blm,"blm you vote racists into office. #historyofthedemocratparty #youhavebeenfooled stop letting dems lie to get your vote. have not you learned by now they always turn their backs on you once elected? minneapolis: dem governor, dem mayor, dem council, and changed nothing.",0,0,0.4558675289154053
1419,0,that is so ridiculous everything in bidens plan for covid is already being done except close the country,covid-19,covid-19 that is so ridiculous everything in bidens plan for covid is already being done except close the country,0,0,0.26860904693603516
1483,0,criminal george floyd has had more funerals than anyone this year!,blm,blm criminal george floyd has had more funerals than anyone this year!,0,0,0.20874209702014923
1516,1,and your full of dung!!!!!!!!,elections2020,elections2020 and your full of dung!!!!!!!!,1,1,0.40989115834236145
1550,0,i really hope so ! britain is looking forward to signing a great trade deal for uk and us as soon as possible ! good luck mr president :thumbs_up::United_Kingdom::United_States::United_Kingdom::United_States::United_Kingdom::United_States:,elections2020,elections2020 i really hope so ! britain is looking forward to signing a great trade deal for uk and us as soon as possible ! good luck mr president :thumbs_up::United_Kingdom::United_States::United_Kingdom::United_States::United_Kingdom::United_States:,0,0,0.11336082965135574
1596,0,"no he was not...you know why? because if he was awful, you would not have had to say it!",elections2020,"elections2020 no he was not...you know why? because if he was awful, you would not have had to say it!",0,0,0.23871581256389618
1602,1,man you cannot write this shit! :face_with_tears_of_joy: all he had to do was stay home! :rolling_on_the_floor_laughing:,covid-19,covid-19 man you cannot write this shit! :face_with_tears_of_joy: all he had to do was stay home! :rolling_on_the_floor_laughing:,1,1,0.5720204710960388
1607,1,you all mfs in sj are not even protesting for george floyd you all just trynna destroy some shit and to keep yourselves entertained take you all stupid asses home....,blm,blm you all mfs in sj are not even protesting for george floyd you all just trynna destroy some shit and to keep yourselves entertained take you all stupid asses home....,1,1,0.22857984900474548
1612,0,you are literally trying your best to be ignorant,elections2020,elections2020 you are literally trying your best to be ignorant,0,0,0.26579979062080383
1659,0,"dude literally waited for a calm officer to pull up so he could explain what is happening, and the cop immediately slammed him in the throat.. wtf ?????",blm,"blm dude literally waited for a calm officer to pull up so he could explain what is happening, and the cop immediately slammed him in the throat.. wtf ?????",0,0,0.33690962195396423
1684,1,this deadass makes me so deeply infuriated on another level that i cannot express i cannot go to riots i would be tackling police for shit like this fuck these racist and idiotic pigs,blm,blm this deadass makes me so deeply infuriated on another level that i cannot express i cannot go to riots i would be tackling police for shit like this fuck these racist and idiotic pigs,1,1,0.2960512340068817
1688,0,"""""""looking more closely, it is china's ruling ... (ccp) that has sickened chinese people – and by extension the world. it is the totalitarian nature and callous dishonesty of the chinese communist party that has brought about this public health catastrophe""""",covid-19,"covid-19 """"""looking more closely, it is china's ruling ... (ccp) that has sickened chinese people – and by extension the world. it is the totalitarian nature and callous dishonesty of the chinese communist party that has brought about this public health catastrophe""""",0,0,0.15202899277210236
1700,0,"exactly, he brought up trump’s taxes. wallace is a disgrace",elections2020,"elections2020 exactly, he brought up trump’s taxes. wallace is a disgrace",0,0,0.387890487909317
1712,1,"you are going to hell, you know that, right?",covid-19,"covid-19 you are going to hell, you know that, right?",1,1,0.4614671766757965
1770,1,your going down biden you lying guy,elections2020,elections2020 your going down biden you lying guy,1,1,0.25784507393836975
1775,0,"oh, . you *really* should not be talking about other people lying, now should you? . #maga",elections2020,"elections2020 oh, . you *really* should not be talking about other people lying, now should you? . #maga",0,0,0.2174789309501648
1795,0,they are burning because people are sick of police killing their kin,elections2020,elections2020 they are burning because people are sick of police killing their kin,0,0,0.14578403532505035
1814,1,"""stupid bastards""...... was only a joke ha? screw you & your news media :middle_finger_medium_skin_tone:",elections2020,"elections2020 ""stupid bastards""...... was only a joke ha? screw you & your news media :middle_finger_medium_skin_tone:",1,1,0.27294355630874634
1828,0,wonder why you see all the videos of the chinese spraying the streets?,covid-19,covid-19 wonder why you see all the videos of the chinese spraying the streets?,0,0,0.3305896818637848
1849,0,it is because smart covid conscious people voted absentee to get your ass out of office sir :blue_heart:,covid-19,covid-19 it is because smart covid conscious people voted absentee to get your ass out of office sir :blue_heart:,0,0,0.5338852405548096
1884,0,wh officials furious about trump’s obsession with unproven anti-malaria drug for coronavirus,covid-19,covid-19 wh officials furious about trump’s obsession with unproven anti-malaria drug for coronavirus,0,0,0.1184387356042862
1918,0,that is fat shaming. and i know that it is science but there was no reason to bring weight into it when i am not even overweight. i hate trump and believe in science. what i am saying is that it is not that hard to wear a mask to protect other americans.,elections2020,elections2020 that is fat shaming. and i know that it is science but there was no reason to bring weight into it when i am not even overweight. i hate trump and believe in science. what i am saying is that it is not that hard to wear a mask to protect other americans.,0,0,0.23356536030769348
1945,0,the very epitome of idiocy...,covid-19,covid-19 the very epitome of idiocy...,0,0,0.4209502041339874
1982,0,how about on the usps! there are still uncounted ballots lying in boxes in post offices!! i hope & have lawyers looking into this!,elections2020,elections2020 how about on the usps! there are still uncounted ballots lying in boxes in post offices!! i hope & have lawyers looking into this!,0,0,0.08351735770702362
2010,0,losers. and. suckers.,elections2020,elections2020 losers. and. suckers.,0,0,0.32407015562057495
2023,1,seriously? this is his priority! covid running rampant with no slowing in sight! but he cries like a little baby because most of the people on tiktok hate him! what a jackass! god he is just a disgusting man!,covid-19,covid-19 seriously? this is his priority! covid running rampant with no slowing in sight! but he cries like a little baby because most of the people on tiktok hate him! what a jackass! god he is just a disgusting man!,1,1,0.401944637298584
2123,0,"heyyyy, just a daily reminded to keep signing petitions, donating if you can, calling out racist people, spreading awareness because its not over yet! #blacklivesmatter #blm",blm,"blm heyyyy, just a daily reminded to keep signing petitions, donating if you can, calling out racist people, spreading awareness because its not over yet! #blacklivesmatter #blm",0,0,0.16575975716114044
2144,1,you all this nigga low key one of the goat’s :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,covid-19,covid-19 you all this nigga low key one of the goat’s :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,1,1,0.3464222550392151
2163,0,"""i am not saying we were the ones who killed george floyd. but we have to be the ones who pull that cop off his neck!""",blm,"blm ""i am not saying we were the ones who killed george floyd. but we have to be the ones who pull that cop off his neck!""",0,0,0.15952175855636597
2212,0,"remember, the minneapolis murderpig was registered to vote in mn and fl.",blm,"blm remember, the minneapolis murderpig was registered to vote in mn and fl.",0,0,0.11418578028678894
2226,0,the blm and antifa websites take you to bidens website to donate. is crooked as hell.,elections2020,elections2020 the blm and antifa websites take you to bidens website to donate. is crooked as hell.,0,0,0.3835574984550476
2227,0,"""we"" legitimately means ""all of us."" both sides of the aisle are getting dangerously willing to commit violence in the name of defeating the other side, and that is terrifying. no matter how you cut it, this next week might be rough.",elections2020,"elections2020 ""we"" legitimately means ""all of us."" both sides of the aisle are getting dangerously willing to commit violence in the name of defeating the other side, and that is terrifying. no matter how you cut it, this next week might be rough.",0,0,0.21864564716815948
2240,0,this is the 3rd time he is tweeted about this lie.,covid-19,covid-19 this is the 3rd time he is tweeted about this lie.,0,0,0.16396012902259827
2312,0,democrats are scared :face_screaming_in_fear: and republicans are not.,covid-19,covid-19 democrats are scared :face_screaming_in_fear: and republicans are not.,0,0,0.14481975138187408
2349,0,"holy hell man, you are so transparent. i think the street looks great!",blm,"blm holy hell man, you are so transparent. i think the street looks great!",0,0,0.568818211555481
2357,0,forget the last 47 years please.,elections2020,elections2020 forget the last 47 years please.,0,0,0.08850135654211044
2364,0,"get after him and do not let up. we need a grown-up in the wh who will not lie their way through their term in office to the detriment of our country and her people. he must answer for his lies, disgusting actions and words.",elections2020,"elections2020 get after him and do not let up. we need a grown-up in the wh who will not lie their way through their term in office to the detriment of our country and her people. he must answer for his lies, disgusting actions and words.",0,0,0.23451247811317444
2376,1,"hello shit show, i feel sorry for the normal city inhabitants (i assume there r some?) that will die because of this insanity.",blm,"blm hello shit show, i feel sorry for the normal city inhabitants (i assume there r some?) that will die because of this insanity.",1,1,0.5704514980316162
2430,0,help #raisethedegree - this one is at 75k- 25k until 100k goal - this one is at 430k!,blm,blm help #raisethedegree - this one is at 75k- 25k until 100k goal - this one is at 430k!,0,0,0.11361687630414963
2441,0,shocking:face_with_rolling_eyes:,covid-19,covid-19 shocking:face_with_rolling_eyes:,0,0,0.20624008774757385
2478,0,"stop whining and do something, people are dying every day from covid-19.",covid-19,"covid-19 stop whining and do something, people are dying every day from covid-19.",0,0,0.3285413682460785
2514,0,"i am the only one who supports my family of 5. i worked 3 jobs and recently lost 2 of them and my hours have been due to covid. i am about to lose my car, i am struggling trying to keep up with bills and to feed my family. anything little thing would help. thank you.",covid-19,"covid-19 i am the only one who supports my family of 5. i worked 3 jobs and recently lost 2 of them and my hours have been due to covid. i am about to lose my car, i am struggling trying to keep up with bills and to feed my family. anything little thing would help. thank you.",0,0,0.23971781134605408
2680,1,"emily jones? drummer rigby? - and now a serial criminal - and rioters goaded on by #antifa, a marxist organisation, heavily funded with the purpose of breaking down the capitalist society what a bunch of ignorant fools you are!!",blm,"blm emily jones? drummer rigby? - and now a serial criminal - and rioters goaded on by #antifa, a marxist organisation, heavily funded with the purpose of breaking down the capitalist society what a bunch of ignorant fools you are!!",1,1,0.31827735900878906
2684,0,#maga chuds that have the mental capacity to sit through this must be embarrassed. haha just kidding they are too dumb and gullible to care. #election2020,elections2020,elections2020 #maga chuds that have the mental capacity to sit through this must be embarrassed. haha just kidding they are too dumb and gullible to care. #election2020,0,0,0.6610451936721802
2688,0,keep voting! trump needs to know how much he is disliked. :shooting_star::United_States::blue_heart::water_wave:,elections2020,elections2020 keep voting! trump needs to know how much he is disliked. :shooting_star::United_States::blue_heart::water_wave:,0,0,0.12055184692144394
2689,1,witch bitch....stfu & try to raise that seed!!,elections2020,elections2020 witch bitch....stfu & try to raise that seed!!,1,1,0.3707311749458313
2813,0,it is the flu. cases do not mean crap. hospitalizations do. nyc public schools see significant spike in covid-19 cases #removedeblasio,covid-19,covid-19 it is the flu. cases do not mean crap. hospitalizations do. nyc public schools see significant spike in covid-19 cases #removedeblasio,0,0,0.1650317907333374
2815,0,some messages from melbourne #blacklivesmatteraustralia #blacklivesmatter,blm,blm some messages from melbourne #blacklivesmatteraustralia #blacklivesmatter,0,0,0.12351005524396896
2872,0,one these sons is a crackhead who used his father's office to take millions of dollars from burisma ukraine and 3.5 million from the communist mayor of moscow's wife.,elections2020,elections2020 one these sons is a crackhead who used his father's office to take millions of dollars from burisma ukraine and 3.5 million from the communist mayor of moscow's wife.,0,0,0.654793918132782
2917,0,he did this to other white people he really racist,blm,blm he did this to other white people he really racist,0,0,0.409280389547348
2958,1,"he is ,a murderer !!! he will go down in history, as the #supespreader killing hundreds of the american people , and his #cloroxclan who do not wear mask ! they are all #criminals #pealleadersh#bidenharris :blue_heart::water_wave::blue_heart::water_wave::blue_heart::water_wave:",elections2020,"elections2020 he is ,a murderer !!! he will go down in history, as the #supespreader killing hundreds of the american people , and his #cloroxclan who do not wear mask ! they are all #criminals #pealleadersh#bidenharris :blue_heart::water_wave::blue_heart::water_wave::blue_heart::water_wave:",1,1,0.5992122888565063
3062,0,"the tv remote control is for things like this, soyo can quickly change the channel so you are not sickened by this type of crap, which no commode in the world is equipped to handle.",covid-19,"covid-19 the tv remote control is for things like this, soyo can quickly change the channel so you are not sickened by this type of crap, which no commode in the world is equipped to handle.",0,0,0.5151547193527222
3064,0,"i am not celebrating yet. there are a lot of shenanigans going on. that is why i voted early, in person. i wanted to make certain my vote is counted on election night.",elections2020,"elections2020 i am not celebrating yet. there are a lot of shenanigans going on. that is why i voted early, in person. i wanted to make certain my vote is counted on election night.",0,0,0.08856169134378433
3066,0,lmao sassy joe periodt,elections2020,elections2020 lmao sassy joe periodt,0,0,0.2689932584762573
3083,0,south korean cdc worried about coronavirus second wave.,covid-19,covid-19 south korean cdc worried about coronavirus second wave.,0,0,0.13457626104354858
3087,0,ummmm fake news.,elections2020,elections2020 ummmm fake news.,0,0,0.17510771751403809
3091,0,"i am still not over how trump literally abused and the american people in front of a global audience, assaulting us with lies and insulting our intelligence as if we have not lived in his nightmarish america for the past 3-4 years. #debates2020",elections2020,"elections2020 i am still not over how trump literally abused and the american people in front of a global audience, assaulting us with lies and insulting our intelligence as if we have not lived in his nightmarish america for the past 3-4 years. #debates2020",0,0,0.09458297491073608
3109,0,corrupt biden family !!! now all is coning out!!!!,elections2020,elections2020 corrupt biden family !!! now all is coning out!!!!,0,0,0.1253712773323059
3117,0,"yes, democrats have indeed become more violent rioting and attacking non democrats since the day the president won over hillary. #libertarian2020 #jojorgensen2020 #letherspeak #nobiden2020",elections2020,"elections2020 yes, democrats have indeed become more violent rioting and attacking non democrats since the day the president won over hillary. #libertarian2020 #jojorgensen2020 #letherspeak #nobiden2020",0,0,0.10943777859210968
3123,1,and they are still going ahead with cutting of food stamps on 1st of april! while the coronavirus makes the poor more susceptible to poverty! fuckin monstrous bastards! i hope the magas are paying attention!,covid-19,covid-19 and they are still going ahead with cutting of food stamps on 1st of april! while the coronavirus makes the poor more susceptible to poverty! fuckin monstrous bastards! i hope the magas are paying attention!,1,1,0.1883065402507782
3129,0,obama was the most corrupt president us ever had.,elections2020,elections2020 obama was the most corrupt president us ever had.,0,0,0.12069153785705566
3140,0,ok that is why you are trying to tweet this so that people vote for you and not the other guy... :grinning_face_with_sweat: how much of a #hypocrite do you have to be to pretend to promote #unity while promoting yourself #electionday #election2020 #elections2020 #elecciones2020 #votetrump2020,elections2020,elections2020 ok that is why you are trying to tweet this so that people vote for you and not the other guy... :grinning_face_with_sweat: how much of a #hypocrite do you have to be to pretend to promote #unity while promoting yourself #electionday #election2020 #elections2020 #elecciones2020 #votetrump2020,0,0,0.1916838437318802
3148,1,"muhfuckas are never concerned about the health/wellbeing of black people, but now that we are pretty much chillin during the coronavirus shit, you all curious",covid-19,"covid-19 muhfuckas are never concerned about the health/wellbeing of black people, but now that we are pretty much chillin during the coronavirus shit, you all curious",1,1,0.33612602949142456
3161,1,"you lose, idiot.",elections2020,"elections2020 you lose, idiot.",1,1,0.33222848176956177
3178,0,"donald j trump infected the country with covid his cabinet the gop congressional senators his appointed supreme court judge and her children with coronavirus he knew he was infected with the virus and he just did not care""he is the leading because of death in the united states.""",covid-19,"covid-19 donald j trump infected the country with covid his cabinet the gop congressional senators his appointed supreme court judge and her children with coronavirus he knew he was infected with the virus and he just did not care""he is the leading because of death in the united states.""",0,0,0.1793745756149292
3189,0,#joebiden is not fit to be #potus,elections2020,elections2020 #joebiden is not fit to be #potus,0,0,0.16887982189655304
3195,0,such disrespect shown by you last night.,elections2020,elections2020 such disrespect shown by you last night.,0,0,0.16923114657402039
3209,0,crazy...,elections2020,elections2020 crazy...,0,0,0.29296743869781494
3220,0,"it is official: my parents, registered republicans who voted for donald trump in 2016, cast their ballots for to say that i am full of joy would be an understatement.",elections2020,"elections2020 it is official: my parents, registered republicans who voted for donald trump in 2016, cast their ballots for to say that i am full of joy would be an understatement.",0,0,0.11095307022333145
3221,0,"""hate when they say nothing to worry about ! ! :woman_facepalming_medium-dark_skin_tone: when numbers are rising ... cases are """"popping up"""" covid-19 statistics - global cases 92,818 total deaths 3,160 :face_with_steam_from_nose:""",covid-19,"covid-19 ""hate when they say nothing to worry about ! ! :woman_facepalming_medium-dark_skin_tone: when numbers are rising ... cases are """"popping up"""" covid-19 statistics - global cases 92,818 total deaths 3,160 :face_with_steam_from_nose:""",0,0,0.19614821672439575
3226,0,*lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,elections2020,elections2020 *lower prescription costs * dissolving obamacare *opening the country back up *his willingness to federally come in and save your ruined democratic cities *his corona response *your corrupt son going down just to name a few.. lmk if you want more examples #trump2020,0,0,0.5121662616729736
3230,0,oh good. the conditions i hate the most. :face_with_tears_of_joy:,covid-19,covid-19 oh good. the conditions i hate the most. :face_with_tears_of_joy:,0,0,0.2537344992160797
