instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
3088,0,this dirty little fact needs to be exposed.,covid-19,covid-19 this dirty little fact needs to be exposed.,0,0,0.5218126177787781
3094,0,garbage in garbage out.,covid-19,covid-19 garbage in garbage out.,0,0,0.11436303704977036
3095,0,antifa literally only means anti-fascist. all the troops that defeated nazi germany in wwii? antifa.,elections2020,elections2020 antifa literally only means anti-fascist. all the troops that defeated nazi germany in wwii? antifa.,0,0,0.23246967792510986
3100,0,if you vote for biden - you just hate trump ! period !,elections2020,elections2020 if you vote for biden - you just hate trump ! period !,0,0,0.39556777477264404
3102,1,when hell freezes over! you communists! :thumbs_down::middle_finger:,elections2020,elections2020 when hell freezes over! you communists! :thumbs_down::middle_finger:,1,1,0.23769156634807587
3108,0,yeah liars are good looking at you in the face and tell me what you want to hear! trump 2020,elections2020,elections2020 yeah liars are good looking at you in the face and tell me what you want to hear! trump 2020,0,0,0.37005341053009033
3109,1,corrupt biden family !!! now all is coning out!!!!,elections2020,elections2020 corrupt biden family !!! now all is coning out!!!!,1,1,0.5848098397254944
3111,0,at 6:30pm trump* will throw paper towels at coronavirus.,covid-19,covid-19 at 6:30pm trump* will throw paper towels at coronavirus.,0,0,0.1145118847489357
3114,0,it is still so important don‘t be quite about this topic!! silence is vilonce #blacklivesmatter,blm,blm it is still so important don‘t be quite about this topic!! silence is vilonce #blacklivesmatter,0,0,0.344395250082016
3134,1,"""gnc pushed out idea that trump is as """"nice"""" as biden! what a joke! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: yeah! it is the raging tweets, grabbing women's pussy's, """"nasty"""" women comments, lack of empathy, liar, covid incompetence, mocking disabled, attacking gold star families....""",covid-19,"covid-19 ""gnc pushed out idea that trump is as """"nice"""" as biden! what a joke! :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: yeah! it is the raging tweets, grabbing women's pussy's, """"nasty"""" women comments, lack of empathy, liar, covid incompetence, mocking disabled, attacking gold star families....""",1,1,0.397799015045166
3149,0,i do not buy it. he is not trying to win.,elections2020,elections2020 i do not buy it. he is not trying to win.,0,0,0.248082235455513
3153,0,"hello ma, subscribe to laycon on youtube and see if you will not win the elections. #iconsstreamingparty",elections2020,"elections2020 hello ma, subscribe to laycon on youtube and see if you will not win the elections. #iconsstreamingparty",0,0,0.1663619428873062
3171,1,tell the boy with the covid-19 is a lie sign to take all that shit off he do not need it,covid-19,covid-19 tell the boy with the covid-19 is a lie sign to take all that shit off he do not need it,1,1,0.47807595133781433
3178,0,"donald j trump infected the country with covid his cabinet the gop congressional senators his appointed supreme court judge and her children with coronavirus he knew he was infected with the virus and he just did not care""he is the leading because of death in the united states.""",covid-19,"covid-19 donald j trump infected the country with covid his cabinet the gop congressional senators his appointed supreme court judge and her children with coronavirus he knew he was infected with the virus and he just did not care""he is the leading because of death in the united states.""",0,0,0.1846262365579605
3180,1,"you want to bet we fucking care, alright. how much is putin paying you you scum?",covid-19,"covid-19 you want to bet we fucking care, alright. how much is putin paying you you scum?",1,1,0.20643599331378937
3188,0,tribes defend themselves against a pandemic and south dakota’s state government #shameonyou ⁦,covid-19,covid-19 tribes defend themselves against a pandemic and south dakota’s state government #shameonyou ⁦,0,0,0.10051432251930237
3190,0,"flu statistics for the 2019-2020 season (cdc stats) are far worse that cov-19 despite the fact we have vaccinations and antivirals for the flu. cases: 38,000,000 hospitalizations: 390,000 deaths: 23,000 pediatric deaths: 149. why are we destroying our country over covid19?",covid-19,"covid-19 flu statistics for the 2019-2020 season (cdc stats) are far worse that cov-19 despite the fact we have vaccinations and antivirals for the flu. cases: 38,000,000 hospitalizations: 390,000 deaths: 23,000 pediatric deaths: 149. why are we destroying our country over covid19?",0,0,0.10729171335697174
3210,0,the media trying to scare people about 7 coronavirus deaths when 5 million americans die per year from being obese. ##staywoke #banfatpeople,covid-19,covid-19 the media trying to scare people about 7 coronavirus deaths when 5 million americans die per year from being obese. ##staywoke #banfatpeople,0,0,0.21561694145202637
3218,0,look at this fool...#dowfutures,covid-19,covid-19 look at this fool...#dowfutures,0,0,0.6714211106300354
3221,0,"""hate when they say nothing to worry about ! ! :woman_facepalming_medium-dark_skin_tone: when numbers are rising ... cases are """"popping up"""" covid-19 statistics - global cases 92,818 total deaths 3,160 :face_with_steam_from_nose:""",covid-19,"covid-19 ""hate when they say nothing to worry about ! ! :woman_facepalming_medium-dark_skin_tone: when numbers are rising ... cases are """"popping up"""" covid-19 statistics - global cases 92,818 total deaths 3,160 :face_with_steam_from_nose:""",0,0,0.1527734398841858
3223,1,"president trump refuses to condemn white supremacist. given that, anyone who votes for trump obviously likes having a racial white house we now know with no doubt trumps racial foundation. if you walk with a racist you are one.",elections2020,"elections2020 president trump refuses to condemn white supremacist. given that, anyone who votes for trump obviously likes having a racial white house we now know with no doubt trumps racial foundation. if you walk with a racist you are one.",1,1,0.48396748304367065
3227,0,here is how much downstate new york is skewing the united states' coronavirus numbers #newsandpolitics via,covid-19,covid-19 here is how much downstate new york is skewing the united states' coronavirus numbers #newsandpolitics via,0,0,0.09138844907283783
3232,0,"cashier at chipotle today asked me if my hat was about covid and this year. i go no, it is a band. she looks down and audibly says ""god dammit""",covid-19,"covid-19 cashier at chipotle today asked me if my hat was about covid and this year. i go no, it is a band. she looks down and audibly says ""god dammit""",0,0,0.4333152174949646
3247,1,they should all go directly to jail. i do not give two shits what party you are.,covid-19,covid-19 they should all go directly to jail. i do not give two shits what party you are.,1,1,0.2625643014907837
3248,1,"the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",covid-19,"covid-19 the amount of men i have seen, that flat out refuse to wash their hands after using the bathroom, is appalling. this does not surprise me, but still disgusts me also the amount that do not fucking flush!!! breh, the lever is right fucking there *internally fucking yelling*",1,1,0.37631097435951233
3252,0,i do not respect but not,elections2020,elections2020 i do not respect but not,0,0,0.16688083112239838
3255,0,here is a handy image for others #trumpisaracist :backhand_index_pointing_up: #trumpmeltdown #votehimout2020,elections2020,elections2020 here is a handy image for others #trumpisaracist :backhand_index_pointing_up: #trumpmeltdown #votehimout2020,0,0,0.1867258995771408
3258,0,crazy. i have to fight someone now,covid-19,covid-19 crazy. i have to fight someone now,0,0,0.26545923948287964
3271,0,act like it !,elections2020,elections2020 act like it !,0,0,0.16177606582641602
3287,1,please keep laughing at the nutjob,elections2020,elections2020 please keep laughing at the nutjob,1,1,0.2792007625102997
3288,0,"sorry folks, we are all the same, no exotic dna to promote your racism.",covid-19,"covid-19 sorry folks, we are all the same, no exotic dna to promote your racism.",0,0,0.3882873058319092
3300,1,yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,elections2020,elections2020 yes greta i learned we will have 4 more years of our awesome president is an old senile dude that has done nothing meaningful in 47 years and is now being abused by his handlers.,1,1,0.18523262441158295
3303,0,hell no!!!,elections2020,elections2020 hell no!!!,0,0,0.3764011263847351
3326,0,lmao the incompetence,covid-19,covid-19 lmao the incompetence,0,0,0.10236531496047974
3334,0,cmonnnnn!!!!,elections2020,elections2020 cmonnnnn!!!!,0,0,0.1824173629283905
3335,0,donald trump’s war on coronavirus is just his latest war on truth. ~jonathan freedlan/the guardian #trumpliesaboutcoronavirus #unfit,covid-19,covid-19 donald trump’s war on coronavirus is just his latest war on truth. ~jonathan freedlan/the guardian #trumpliesaboutcoronavirus #unfit,0,0,0.18595969676971436
3336,1,":face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: silly clown. biden and his whole family are straight owned by china. $1 billion to foreigners? oh yeah? who? got anything to back that up or just talking out of your :clown_face: ass? pay his debts? ha! that is why he donates his presidential salary, unlike his predecessors. #maga",elections2020,"elections2020 :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: silly clown. biden and his whole family are straight owned by china. $1 billion to foreigners? oh yeah? who? got anything to back that up or just talking out of your :clown_face: ass? pay his debts? ha! that is why he donates his presidential salary, unlike his predecessors. #maga",1,1,0.28975269198417664
3339,0,many of the people running this state are nothing short of reprehensible.,covid-19,covid-19 many of the people running this state are nothing short of reprehensible.,0,0,0.1826266199350357
3342,1,#coronavirus fuck i did not see that coming :rolling_on_the_floor_laughing::grinning_face_with_sweat:,covid-19,covid-19 #coronavirus fuck i did not see that coming :rolling_on_the_floor_laughing::grinning_face_with_sweat:,1,1,0.6171825528144836
3349,1,"pencil neck says, leaders make decisions for the greater good! would anybody in their right mind take leadership advise from this assclown :man_shrugging: do the letters stfu mean anything to you? #dumbass",covid-19,"covid-19 pencil neck says, leaders make decisions for the greater good! would anybody in their right mind take leadership advise from this assclown :man_shrugging: do the letters stfu mean anything to you? #dumbass",1,1,0.3943224251270294
3356,0,"i do not understand, there is literal evidence of trump being a pedophile a rapist and people still want to support him make it make sense!",blm,"blm i do not understand, there is literal evidence of trump being a pedophile a rapist and people still want to support him make it make sense!",0,0,0.43850699067115784
3360,0,"says he loves kids, this must be a lie ?. denial are not an option when it comes to kids and racism too.",elections2020,"elections2020 says he loves kids, this must be a lie ?. denial are not an option when it comes to kids and racism too.",0,0,0.3796863853931427
3374,1,piss off,elections2020,elections2020 piss off,1,1,0.3066719174385071
3375,0,virtual clue camp resources & fall programming update -,covid-19,covid-19 virtual clue camp resources & fall programming update -,0,0,0.08846894651651382
3377,1,it is too bad no one is explicitly demonstrating for an end to the damned destructive racist violence-/#police unaccountability-/bigotry-inflating #drugwar. #maga #blm,elections2020,elections2020 it is too bad no one is explicitly demonstrating for an end to the damned destructive racist violence-/#police unaccountability-/bigotry-inflating #drugwar. #maga #blm,1,1,0.3130671977996826
3378,0,"people with ra and lupus freak out every time the nut job promotes the drug as a coronavirus miracle. it may not be, and he is putting millions who need it at risk.",covid-19,"covid-19 people with ra and lupus freak out every time the nut job promotes the drug as a coronavirus miracle. it may not be, and he is putting millions who need it at risk.",0,0,0.2227189838886261
3383,0,can pence kiss trump’s ass with any more passion? just sad people are dying while this administration continues lying. #clustertrump #trumppressconference #covidー19 #,covid-19,covid-19 can pence kiss trump’s ass with any more passion? just sad people are dying while this administration continues lying. #clustertrump #trumppressconference #covidー19 #,0,0,0.42421773076057434
3384,0,no republican is pro life it is all fake.,covid-19,covid-19 no republican is pro life it is all fake.,0,0,0.17122244834899902
3392,0,my dad always called me worthless because i always stay in bed 24/7 and today i have been saved many lives #covid19 #covid19sa #lockdown #confinementtotal #stayathomesavelives,covid-19,covid-19 my dad always called me worthless because i always stay in bed 24/7 and today i have been saved many lives #covid19 #covid19sa #lockdown #confinementtotal #stayathomesavelives,0,0,0.36824941635131836
3398,1,yes so true because is a greatly racist evil man,elections2020,elections2020 yes so true because is a greatly racist evil man,1,1,0.21314163506031036
3402,0,this sounds very bad #florida #coronavirus,covid-19,covid-19 this sounds very bad #florida #coronavirus,0,0,0.09019019454717636
3403,0,"confirmed #coronavirus cases by country: :China: 34,048 & 717 dead :Japan: 86 :Singapore: 33 :Hong_Kong_SAR_China: 26 & 1 dead :Thailand: 25 :South_Korea: 24 :Taiwan: 16 :Australia: 15 :Malaysia: 15 :Germany: 14 :United_States: 12 :Vietnam: 12 :Macao_SAR_China: 10 :France: 6 :United_Arab_Emirates: 5 :Canada: 5 :Philippines: 3 & 1 dead :United_Kingdom: 3 :India: 3 :Italy: 2 :Russia: 2 :Cambodia: 1 :Finland: 1 :Nepal: 1 :Sri_Lanka: 1 :Sweden: 1 :Spain: 1 :Belgium: 1 total infected: 34,375 deaths: 719 map:",covid-19,"covid-19 confirmed #coronavirus cases by country: :China: 34,048 & 717 dead :Japan: 86 :Singapore: 33 :Hong_Kong_SAR_China: 26 & 1 dead :Thailand: 25 :South_Korea: 24 :Taiwan: 16 :Australia: 15 :Malaysia: 15 :Germany: 14 :United_States: 12 :Vietnam: 12 :Macao_SAR_China: 10 :France: 6 :United_Arab_Emirates: 5 :Canada: 5 :Philippines: 3 & 1 dead :United_Kingdom: 3 :India: 3 :Italy: 2 :Russia: 2 :Cambodia: 1 :Finland: 1 :Nepal: 1 :Sri_Lanka: 1 :Sweden: 1 :Spain: 1 :Belgium: 1 total infected: 34,375 deaths: 719 map:",0,0,0.10187007486820221
3405,0,like he has the back of the chinese,elections2020,elections2020 like he has the back of the chinese,0,0,0.6182733774185181
3409,0,no because to people actually think poor people were able to spread the virus from one continent to the other? rich people are to blame here,covid-19,covid-19 no because to people actually think poor people were able to spread the virus from one continent to the other? rich people are to blame here,0,0,0.20117530226707458
3411,0,the view hosts say the white house cannot even put a message together on covid-19 — much less fight it,covid-19,covid-19 the view hosts say the white house cannot even put a message together on covid-19 — much less fight it,0,0,0.10772518813610077
3422,0,trump and all his supporters.,elections2020,elections2020 trump and all his supporters.,0,0,0.1812332272529602
3430,0,you are a joke.,covid-19,covid-19 you are a joke.,0,0,0.6643214821815491
3434,0,"this is such a great piece of journalism, important and helpful for other reporters and for average readers. just fantastic by",covid-19,"covid-19 this is such a great piece of journalism, important and helpful for other reporters and for average readers. just fantastic by",0,0,0.10069391131401062
3455,0,just like the ended isis,elections2020,elections2020 just like the ended isis,0,0,0.18728169798851013
3457,0,have trump’s coronavirus conspiracies doomed his supporters? vanity fair his lies will kill off his base!,covid-19,covid-19 have trump’s coronavirus conspiracies doomed his supporters? vanity fair his lies will kill off his base!,0,0,0.6053000688552856
3462,0,this never stops being true #elections2020,elections2020,elections2020 this never stops being true #elections2020,0,0,0.19679564237594604
3469,0,ยังกะ the walking dead #ไวรัสโคโรน่า,covid-19,covid-19 ยังกะ the walking dead #ไวรัสโคโรน่า,0,0,0.09767922759056091
3474,0,there are horrible things in this world that affect people daily.we are not doing a very good job about following the science right now about who is at most risk of the affects of this though.i hope your friend makes a full recovery as healthcare workers are obviously vulnerable.,elections2020,elections2020 there are horrible things in this world that affect people daily.we are not doing a very good job about following the science right now about who is at most risk of the affects of this though.i hope your friend makes a full recovery as healthcare workers are obviously vulnerable.,0,0,0.2480124682188034
3475,0,we would protest this :face_with_tears_of_joy:,covid-19,covid-19 we would protest this :face_with_tears_of_joy:,0,0,0.12981314957141876
3478,0,maybe they were murdered by emf weapons and were not killed by covid 19. :thinking_face:,covid-19,covid-19 maybe they were murdered by emf weapons and were not killed by covid 19. :thinking_face:,0,0,0.10043184459209442
3483,0,you forgot to mention trump who kept ignoring it and even made fun of coronavirus for months and now we are paying for his attitude.,covid-19,covid-19 you forgot to mention trump who kept ignoring it and even made fun of coronavirus for months and now we are paying for his attitude.,0,0,0.5331536531448364
3485,0,if they cancel sxsw this year 2020 officially sucks.,covid-19,covid-19 if they cancel sxsw this year 2020 officially sucks.,0,0,0.0873664915561676
3496,0,"we only have one chance, and that is november 3. god help us.",covid-19,"covid-19 we only have one chance, and that is november 3. god help us.",0,0,0.16019973158836365
3513,0,because most democrats actually self quarantine and know that the pandemic is not something to joke about,elections2020,elections2020 because most democrats actually self quarantine and know that the pandemic is not something to joke about,0,0,0.24616290628910065
3516,0,damn i done got high and forgot covid still out here :man_facepalming_medium-dark_skin_tone:. you right she need to be home,covid-19,covid-19 damn i done got high and forgot covid still out here :man_facepalming_medium-dark_skin_tone:. you right she need to be home,0,0,0.5793809294700623
3526,1,fuck this asshole:middle_finger_light_skin_tone:,covid-19,covid-19 fuck this asshole:middle_finger_light_skin_tone:,1,1,0.35804638266563416
3530,0,"""""""safely delivering covid-19 vaccines will be the mission of the century for the global air cargo industry,"""" said iata's director general and ceo, alexandre de juniac, in a statement.",covid-19,"covid-19 """"""safely delivering covid-19 vaccines will be the mission of the century for the global air cargo industry,"""" said iata's director general and ceo, alexandre de juniac, in a statement.",0,0,0.14047732949256897
3533,1,"fix your wire, it is showing! pedophile!",elections2020,"elections2020 fix your wire, it is showing! pedophile!",1,1,0.2876494824886322
3539,0,yo cannot do it without cry ahhahahahahah,elections2020,elections2020 yo cannot do it without cry ahhahahahahah,0,0,0.2096313238143921
3543,0,""" pre-save my new single """"pop you"""" on spotify: pop you da nigga you love 2 hate:hundred_points: #hiphop #popu #kingpin #leader #gang #quarantine #covid19 #coronavirus #distancedance #hoodrich #ghetto #cloutgang #pimp #thug #nigga #dubstep (powered by",covid-19,"covid-19 "" pre-save my new single """"pop you"""" on spotify: pop you da nigga you love 2 hate:hundred_points: #hiphop #popu #kingpin #leader #gang #quarantine #covid19 #coronavirus #distancedance #hoodrich #ghetto #cloutgang #pimp #thug #nigga #dubstep (powered by",0,0,0.52569979429245
3546,0,you all know why we are never going to phase 3? because nc has too many anti-maskers. this is the right call by just wear a damn mask so our hospitals can stop being overwhelmed and then maybe we can move forward.,covid-19,covid-19 you all know why we are never going to phase 3? because nc has too many anti-maskers. this is the right call by just wear a damn mask so our hospitals can stop being overwhelmed and then maybe we can move forward.,0,0,0.32613539695739746
3550,1,you will go down in history as the most corrupt crime family in the world!! drop out and hang your head in shame!!,elections2020,elections2020 you will go down in history as the most corrupt crime family in the world!! drop out and hang your head in shame!!,1,1,0.18355286121368408
3551,0,"""voter fraud is a myth"" same people: ""russia hacked the 2016 election!!!1""",elections2020,"elections2020 ""voter fraud is a myth"" same people: ""russia hacked the 2016 election!!!1""",0,0,0.22166693210601807
3557,0,i know this are not 1960 & ella :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,covid-19,covid-19 i know this are not 1960 & ella :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,0,0,0.1161891296505928
3565,0,#covidー19 might be the best thing to happen to trump. now when he loses he will have something to blame. he will not have to come to face with the fact that he was just a really bad #potus. i mean the fucking worst. #votebidenharris2020,covid-19,covid-19 #covidー19 might be the best thing to happen to trump. now when he loses he will have something to blame. he will not have to come to face with the fact that he was just a really bad #potus. i mean the fucking worst. #votebidenharris2020,0,0,0.3726617693901062
3576,0,the unholy alliance of trump and dr. oz,covid-19,covid-19 the unholy alliance of trump and dr. oz,0,0,0.15852873027324677
3583,0,"illinois gov. pritzker on coronavirus: trump administration 'has fallen down,' states are 'on our own' :face_with_rolling_eyes: he will die from cheeseburgers :hamburger: from the looks of things",covid-19,"covid-19 illinois gov. pritzker on coronavirus: trump administration 'has fallen down,' states are 'on our own' :face_with_rolling_eyes: he will die from cheeseburgers :hamburger: from the looks of things",0,0,0.26100587844848633
3586,1,"pack it in joke, you were awful.",elections2020,"elections2020 pack it in joke, you were awful.",1,1,0.3376482129096985
3588,0,lmfaooooo cry some more :pleading_face:,elections2020,elections2020 lmfaooooo cry some more :pleading_face:,0,0,0.20661771297454834
3596,0,"cloth face masks do exactly jack shit. the virus travels right through them as though they are not there. they are nothing but virtue signaling. a surgical mask or n95, or why bother?!",covid-19,"covid-19 cloth face masks do exactly jack shit. the virus travels right through them as though they are not there. they are nothing but virtue signaling. a surgical mask or n95, or why bother?!",0,0,0.6189873218536377
3600,1,joe biden is a clown corpse! a lying crooked and real piece of shit!,elections2020,elections2020 joe biden is a clown corpse! a lying crooked and real piece of shit!,1,1,0.1467439979314804
3607,0,"on this beautiful day, let us not later lament a coronavirus-19 outbreak that we have power to, now, close schools and easily prevent #workfromhome #covid19uae",covid-19,"covid-19 on this beautiful day, let us not later lament a coronavirus-19 outbreak that we have power to, now, close schools and easily prevent #workfromhome #covid19uae",0,0,0.09659034013748169
3612,1,"two #covid19 deaths in washington state and pence an anti science evangelical is doing what exactly? #pencepandemic fanatical white nationalist #maga types are not only destroying our democracy, they are paving the way for a pandemic crisis.",covid-19,"covid-19 two #covid19 deaths in washington state and pence an anti science evangelical is doing what exactly? #pencepandemic fanatical white nationalist #maga types are not only destroying our democracy, they are paving the way for a pandemic crisis.",1,1,0.6292908787727356
3621,1,you said antifa was an idea. here is your idea you idiot!,elections2020,elections2020 you said antifa was an idea. here is your idea you idiot!,1,1,0.18158967792987823
3633,0,darren i am horny,covid-19,covid-19 darren i am horny,0,0,0.2335505336523056
3635,1,glad you voted. i wish you would done so with a little better information. the person you have supported is a lying con artist who is accomplished literally nothing in the last 4 years.,elections2020,elections2020 glad you voted. i wish you would done so with a little better information. the person you have supported is a lying con artist who is accomplished literally nothing in the last 4 years.,1,1,0.309876024723053
3636,0,kind of graphic pics. why is trump building hate for any group? this is a virus. trump facilitated it getting this bad here in the usa!,covid-19,covid-19 kind of graphic pics. why is trump building hate for any group? this is a virus. trump facilitated it getting this bad here in the usa!,0,0,0.2911964952945709
3642,0,this makes me sick... justice for breonna taylor. say her name. #blacklivesmatter,blm,blm this makes me sick... justice for breonna taylor. say her name. #blacklivesmatter,0,0,0.29514941573143005
3648,0,"if it is foolish and irresponsible in #brazil, then it is foolish and irresponsible in #sweden. #stayhomesavelives bbc news - lockdown, what lockdown? sweden's unusual response to coronavirus",covid-19,"covid-19 if it is foolish and irresponsible in #brazil, then it is foolish and irresponsible in #sweden. #stayhomesavelives bbc news - lockdown, what lockdown? sweden's unusual response to coronavirus",0,0,0.10335461795330048
3652,1,k pop fuckers finally using their power for good,blm,blm k pop fuckers finally using their power for good,1,1,0.5745387077331543
3654,0,qanon and kgop have been spreading lies again! their misinformation is a public health hazard!,covid-19,covid-19 qanon and kgop have been spreading lies again! their misinformation is a public health hazard!,0,0,0.16955327987670898
3661,1,"exactly! this is total bullshit. if trump was not worried that he will lose, he would not be doing all of this shit. he needs to be put in a straight jacket and locked up. #votehimout",elections2020,"elections2020 exactly! this is total bullshit. if trump was not worried that he will lose, he would not be doing all of this shit. he needs to be put in a straight jacket and locked up. #votehimout",1,1,0.5050296187400818
3663,1,"what did i tell you guys? the phony #coronavirus scare is ultimately a coordinated plan for white supremacy. you can call it ""world government,"" if you like. it is still straight up white supremacy. fuck those lunatics. #virushoax",covid-19,"covid-19 what did i tell you guys? the phony #coronavirus scare is ultimately a coordinated plan for white supremacy. you can call it ""world government,"" if you like. it is still straight up white supremacy. fuck those lunatics. #virushoax",1,1,0.6338047981262207
3669,1,i bust out laughing when i read this. like she gives a rats ass about george floyd or the people of minneapolis let alone any innocent person who fell victim to a dirty cop.,blm,blm i bust out laughing when i read this. like she gives a rats ass about george floyd or the people of minneapolis let alone any innocent person who fell victim to a dirty cop.,1,1,0.680528461933136
3672,0,they want us to die. it is fine. this is fine.,covid-19,covid-19 they want us to die. it is fine. this is fine.,0,0,0.15746404230594635
3673,0,awh hell. thankfully i almost totaled my car so i have not gotten gas in weeks :face_with_tears_of_joy:,covid-19,covid-19 awh hell. thankfully i almost totaled my car so i have not gotten gas in weeks :face_with_tears_of_joy:,0,0,0.29545480012893677
3677,0,"thank goodness! i have the symptoms since about the 7th, had a televisit with my houston dr on march 20 and they said it could be bronchitis but to call them in a week if it did not clear up because it is also the covid symptoms. but i am just staying in my room. and i feel better.",covid-19,"covid-19 thank goodness! i have the symptoms since about the 7th, had a televisit with my houston dr on march 20 and they said it could be bronchitis but to call them in a week if it did not clear up because it is also the covid symptoms. but i am just staying in my room. and i feel better.",0,0,0.2026972621679306
