instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
553,1,did anybody check trumps asshole for ultraviolet light probe???,elections2020,elections2020 did anybody check trumps asshole for ultraviolet light probe???,1,1,0.43109118938446045
7637,0,i- girl you all have no rights to talk about memes :loudly_crying_face:,elections2020,elections2020 i- girl you all have no rights to talk about memes :loudly_crying_face:,0,0,0.2807380259037018
2538,0,you know you will not get an answer. democrats cannot handle the facts and obummer did horrible things to this country,elections2020,elections2020 you know you will not get an answer. democrats cannot handle the facts and obummer did horrible things to this country,0,0,0.087985560297966
6950,0,joe corleone brother sonny and offspring fredo need to be held accountable for racketeering.,elections2020,elections2020 joe corleone brother sonny and offspring fredo need to be held accountable for racketeering.,0,0,0.5032526850700378
6144,1,"if you had your way america would not exist and you would be running a dictatorship you lying, thieving, con artist. you are responsible for thousands of dead americans because of your inept response to covid. resign.",covid-19,"covid-19 if you had your way america would not exist and you would be running a dictatorship you lying, thieving, con artist. you are responsible for thousands of dead americans because of your inept response to covid. resign.",1,1,0.3321574330329895
3425,0,recreation events & rentals covid19 update: the city of avon lake has been working with county and state health officials regarding the covid19 (coronavirus). please read below for information regarding programs & rentals march 16 - april 13. #avonlake #programupdate #covid_19,covid-19,covid-19 recreation events & rentals covid19 update: the city of avon lake has been working with county and state health officials regarding the covid19 (coronavirus). please read below for information regarding programs & rentals march 16 - april 13. #avonlake #programupdate #covid_19,0,0,0.05239621922373772
9490,1,god damn bird brain,elections2020,elections2020 god damn bird brain,1,1,0.302897185087204
5608,1,"are you f’g kidding me? #chinese mole family, received ppp! did #jaredkushner #trump org? #traitortrump funneled billions to his admin/donors/lobbyists in #covid19 aid! how many nobid contacts did they get?",covid-19,"covid-19 are you f’g kidding me? #chinese mole family, received ppp! did #jaredkushner #trump org? #traitortrump funneled billions to his admin/donors/lobbyists in #covid19 aid! how many nobid contacts did they get?",1,1,0.4986860752105713
1044,0,"we are a generation of men tasked with addressing ongoing, systemic trauma, both ours and others. we are tasked with accepting the brutal realizations of #metoo, #blacklivesmatter and the ugly outbreak of white nationalism across europe and america. /3",blm,"blm we are a generation of men tasked with addressing ongoing, systemic trauma, both ours and others. we are tasked with accepting the brutal realizations of #metoo, #blacklivesmatter and the ugly outbreak of white nationalism across europe and america. /3",0,0,0.0607481449842453
3008,0,"that is an outright lie and you know it. this, however, is very real and happened under obama/biden adm.",elections2020,"elections2020 that is an outright lie and you know it. this, however, is very real and happened under obama/biden adm.",0,0,0.09638305008411407
3727,0,"#donaldtrump has been obviously inspired by his brutal friends around the world. exactly same reactions, accusations, conspiracy theories. how proud they must be of him now, especially his ""favourite dictator"" #elsisi :clapping_hands: #black_lives_matter #georgefloydprotests",blm,"blm #donaldtrump has been obviously inspired by his brutal friends around the world. exactly same reactions, accusations, conspiracy theories. how proud they must be of him now, especially his ""favourite dictator"" #elsisi :clapping_hands: #black_lives_matter #georgefloydprotests",0,0,0.109138123691082
10660,0,i really like and respect this man.,blm,blm i really like and respect this man.,0,0,0.05808844789862633
718,0,i love trump and i am a surburban woman and i wear a mask. stereotyping is what i see,elections2020,elections2020 i love trump and i am a surburban woman and i wear a mask. stereotyping is what i see,0,0,0.27316564321517944
9670,0,"nailed it, big joe!",elections2020,"elections2020 nailed it, big joe!",0,0,0.3366827666759491
7983,0,"she means ""we want the usa to keep paying our defense bill and let us run you over with trade deals that are not fair to you guys""... there, i fix it....",elections2020,"elections2020 she means ""we want the usa to keep paying our defense bill and let us run you over with trade deals that are not fair to you guys""... there, i fix it....",0,0,0.2646966278553009
7835,0,this report is absolutely damning. trump knew the threat of #covid19 and repeatedly lied about it to the american people. we deserve a president who is honest about the threats we face.,covid-19,covid-19 this report is absolutely damning. trump knew the threat of #covid19 and repeatedly lied about it to the american people. we deserve a president who is honest about the threats we face.,0,0,0.09954734146595001
10516,0,"covid-19 heroes wear capes, scrubs, and a whole bunch of other uniforms. thank you to all of the essential workers in our community.",covid-19,"covid-19 covid-19 heroes wear capes, scrubs, and a whole bunch of other uniforms. thank you to all of the essential workers in our community.",0,0,0.10971192270517349
4425,0,dopeaf,blm,blm dopeaf,0,0,0.055262964218854904
7629,0,law enforcement were causing the violence.,elections2020,elections2020 law enforcement were causing the violence.,0,0,0.04109165817499161
3859,0,lies on overload! keep it up.,covid-19,covid-19 lies on overload! keep it up.,0,0,0.20769228041172028
1011,1,fuck you joe. you are a corrupt piece of shit who got rich selling out your country and there is proof positive...,elections2020,elections2020 fuck you joe. you are a corrupt piece of shit who got rich selling out your country and there is proof positive...,1,1,0.1630048155784607
6220,0,"i call this a success!! especially since the missing 3a and 4a schools were due to dmps decisions and not covid. i am so thankful that and his teammates were able to have a fun, safe season. now....onto the playoffs!",covid-19,"covid-19 i call this a success!! especially since the missing 3a and 4a schools were due to dmps decisions and not covid. i am so thankful that and his teammates were able to have a fun, safe season. now....onto the playoffs!",0,0,0.06135128065943718
7210,1,you mean #blacklivesmatter you ignorant prick,blm,blm you mean #blacklivesmatter you ignorant prick,1,1,0.215384379029274
8021,0,these folks are destroying the very community in which they must continue to live. i do not get it.,blm,blm these folks are destroying the very community in which they must continue to live. i do not get it.,0,0,0.05713561177253723
2749,0,"wait for the facts. #georgefloyd had fentanyl, heroin, meth in his system and he had covid19. rumors are that he spit on the cops hence the head lock. at most this looks like police brutality, nothing showing racism so far...",blm,"blm wait for the facts. #georgefloyd had fentanyl, heroin, meth in his system and he had covid19. rumors are that he spit on the cops hence the head lock. at most this looks like police brutality, nothing showing racism so far...",0,0,0.08007069677114487
8044,0,"opinion for the next six months, we are trapped on a leaking ship captained by a fool - the washington post",covid-19,"covid-19 opinion for the next six months, we are trapped on a leaking ship captained by a fool - the washington post",0,0,0.266116201877594
10265,1,probably bitch-ass,elections2020,elections2020 probably bitch-ass,1,1,0.17655913531780243
6075,0,"the dudes are working for the same mafia! if we find that mr. george floyd is alive and well, i am going to freak out.",blm,"blm the dudes are working for the same mafia! if we find that mr. george floyd is alive and well, i am going to freak out.",0,0,0.12498009949922562
8351,1,"i do not live in kentucky, but that smug a-hole pissed me off too. i pray you all kick his smug ass out, & elect a senator who actually thinks she has to work for and answer to kentuckians.",covid-19,"covid-19 i do not live in kentucky, but that smug a-hole pissed me off too. i pray you all kick his smug ass out, & elect a senator who actually thinks she has to work for and answer to kentuckians.",1,1,0.2436724603176117
1559,0,it will not be over then with this megalomaniac still hanging about.,elections2020,elections2020 it will not be over then with this megalomaniac still hanging about.,0,0,0.23214715719223022
9529,0,#uglypresident own family is turning on him. #2020protests #thursdaythoughts #covid19 #blacklivesmatter #2020election,covid-19,covid-19 #uglypresident own family is turning on him. #2020protests #thursdaythoughts #covid19 #blacklivesmatter #2020election,0,0,0.51356041431427
6300,0,"mitch mcconnell has betrayed kentuckians for decades. he is thrown senate into a grid lock getting nothing done, always acting a partisan hack.! it is time he was retired",covid-19,"covid-19 mitch mcconnell has betrayed kentuckians for decades. he is thrown senate into a grid lock getting nothing done, always acting a partisan hack.! it is time he was retired",0,0,0.4586561322212219
9794,0,whut.,covid-19,covid-19 whut.,0,0,0.05090583115816116
4673,1,"128,000 americans dead of #coronavirus is nothing to joke about #littlemarco especially when you are a member of the party whose blind loyalty to an incompetent fool like trump let this happen #wearadamnmask #dumptrump2020 #votebluetosaveamerica",covid-19,"covid-19 128,000 americans dead of #coronavirus is nothing to joke about #littlemarco especially when you are a member of the party whose blind loyalty to an incompetent fool like trump let this happen #wearadamnmask #dumptrump2020 #votebluetosaveamerica",1,1,0.5470334887504578
7678,0,"#trumpsamerica sad 4 years of hatred and chaos. :United_States: 183,000 dead americans covid-19 #1 usa :United_States:",covid-19,"covid-19 #trumpsamerica sad 4 years of hatred and chaos. :United_States: 183,000 dead americans covid-19 #1 usa :United_States:",0,0,0.2906765043735504
1994,0,hate to get all nerdy but anonymous twitter page is fake the real ones are much smarter than that they know the ip address can be linked that is also never how they moved to expose.,blm,blm hate to get all nerdy but anonymous twitter page is fake the real ones are much smarter than that they know the ip address can be linked that is also never how they moved to expose.,0,0,0.07970905303955078
5904,0,covid-19 remember the job you took. you failed miserably! :backhand_index_pointing_down:,elections2020,elections2020 covid-19 remember the job you took. you failed miserably! :backhand_index_pointing_down:,0,0,0.14009006321430206
10647,1,you are disgusting. the streets were flooded with supporters and they could not get in. is not that what you covid freaks wanted? do you actually think you are somebody? i am ashamed that we are the same sex.,covid-19,covid-19 you are disgusting. the streets were flooded with supporters and they could not get in. is not that what you covid freaks wanted? do you actually think you are somebody? i am ashamed that we are the same sex.,1,1,0.4912545382976532
3973,0,plz sign this :cherry_blossom:,blm,blm plz sign this :cherry_blossom:,0,0,0.03315289318561554
4668,0,you are easy:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: hate vs groups #whitesupremacy #whitesupremacist targeted harassment suspicious account- calling self n word suspicious account- impersonating me evading ban hateful media #op0h8 #deplatformhate #deplatformpredators #anonymous #blm,blm,blm you are easy:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: hate vs groups #whitesupremacy #whitesupremacist targeted harassment suspicious account- calling self n word suspicious account- impersonating me evading ban hateful media #op0h8 #deplatformhate #deplatformpredators #anonymous #blm,0,0,0.10416519641876221
10399,1,oh my goodness. you have your pink panties in a wad again.,covid-19,covid-19 oh my goodness. you have your pink panties in a wad again.,1,1,0.6170358657836914
3013,0,more heartbreak and horror are visited upon the poor families and friends by this incompetent administration. :broken_heart: #covidー19 #bloodontrumpshands,covid-19,covid-19 more heartbreak and horror are visited upon the poor families and friends by this incompetent administration. :broken_heart: #covidー19 #bloodontrumpshands,0,0,0.1451559215784073
9220,0,adding to the three great lies: the check is in the mail. mexico will pay for the wall. and now.....,covid-19,covid-19 adding to the three great lies: the check is in the mail. mexico will pay for the wall. and now.....,0,0,0.06000981852412224
3245,0,link?,covid-19,covid-19 link?,0,0,0.033006422221660614
2118,1,hey asshat. i have been voting by mail for 10 years. its only an issue because you know your orange god is going to lose and so does he so he is willing to discredit our entire system rather than admit defeat. he does not care about you!,elections2020,elections2020 hey asshat. i have been voting by mail for 10 years. its only an issue because you know your orange god is going to lose and so does he so he is willing to discredit our entire system rather than admit defeat. he does not care about you!,1,1,0.3407660126686096
3664,1,""" 55,000 americans are dead because assholes like you and #chickendonald promoted #covid19 as a """"hoax."""" shut up.""",covid-19,"covid-19 "" 55,000 americans are dead because assholes like you and #chickendonald promoted #covid19 as a """"hoax."""" shut up.""",1,1,0.33802226185798645
5044,0,sick to think a politician would do such a thing. also sickening to think politicians( demorats) would steal money from foreign aid. i imagine that is why they tried to impeach president donald j.trump.,covid-19,covid-19 sick to think a politician would do such a thing. also sickening to think politicians( demorats) would steal money from foreign aid. i imagine that is why they tried to impeach president donald j.trump.,0,0,0.4106941521167755
8475,0,you believe in china and money laundering,elections2020,elections2020 you believe in china and money laundering,0,0,0.1049853041768074
3104,1,you do not just stop counting votes in the middle of the count. every battleground state that trump was leading mysteriously stopped the count. some fuckery is going on and we will not stand for it.,elections2020,elections2020 you do not just stop counting votes in the middle of the count. every battleground state that trump was leading mysteriously stopped the count. some fuckery is going on and we will not stand for it.,1,1,0.25831013917922974
4904,0,the county’s covid-19 dashboard contains additional information on cases and is available by going to,covid-19,covid-19 the county’s covid-19 dashboard contains additional information on cases and is available by going to,0,0,0.06892719119787216
1219,0,"just found out about the ""george floyd challenge"" while signing petitions and i honestly feel so sick skjsnksk i hate it here",blm,"blm just found out about the ""george floyd challenge"" while signing petitions and i honestly feel so sick skjsnksk i hate it here",0,0,0.049413446336984634
7578,0,i really hope you do.,elections2020,elections2020 i really hope you do.,0,0,0.05799373611807823
5992,0,crossfit made a wod dedicated to george floyd. racial division over you guys!,blm,blm crossfit made a wod dedicated to george floyd. racial division over you guys!,0,0,0.40500539541244507
7051,0,"according to the geneva convention, firing at a medic is a war crime. razan al-najjar was assassinated by israeli forces. israel has committed war crimes and must be held accountable. #palestinianlivesmatter #blacklivesmatter",blm,"blm according to the geneva convention, firing at a medic is a war crime. razan al-najjar was assassinated by israeli forces. israel has committed war crimes and must be held accountable. #palestinianlivesmatter #blacklivesmatter",0,0,0.055740561336278915
8406,0,you are killing people..... instead of helping the you.s. american people you help to aid and abet to develop plans that have no plan to assist the unemployed to sustain themselves within their households. then you aid and abet to violate voting rights by mail in ballots....,covid-19,covid-19 you are killing people..... instead of helping the you.s. american people you help to aid and abet to develop plans that have no plan to assist the unemployed to sustain themselves within their households. then you aid and abet to violate voting rights by mail in ballots....,0,0,0.11619188636541367
10023,0,#vincentdandraia the woman beatin racist cop #nycprotests #blacklivesmatter,blm,blm #vincentdandraia the woman beatin racist cop #nycprotests #blacklivesmatter,0,0,0.5602534413337708
5495,0,rip george floyd! and watching the funeral is emotional and anyone that does looting in george floyd's name is disrespectful and disgusting!,blm,blm rip george floyd! and watching the funeral is emotional and anyone that does looting in george floyd's name is disrespectful and disgusting!,0,0,0.08025851100683212
6314,0,how do we fix the system so incidents such as george floyd never happen again ?,blm,blm how do we fix the system so incidents such as george floyd never happen again ?,0,0,0.030166788026690483
8261,0,""" not really. massie is right and knows this bill is a swamp thing. still it needs to be done. congress really needs to keep bills on task. just adding the words """"for coronavirus"""" to random shit is disgusting.""",covid-19,"covid-19 "" not really. massie is right and knows this bill is a swamp thing. still it needs to be done. congress really needs to keep bills on task. just adding the words """"for coronavirus"""" to random shit is disgusting.""",0,0,0.6278359889984131
8476,1,what the actual f***,blm,blm what the actual f***,1,1,0.6046243906021118
9891,0,he is literally putting his name on blood money.,covid-19,covid-19 he is literally putting his name on blood money.,0,0,0.3227056860923767
4253,0,chris wallace is a horrible debate moderator. debates need someone who has a level head,elections2020,elections2020 chris wallace is a horrible debate moderator. debates need someone who has a level head,0,0,0.47262081503868103
4228,0,if you do not like dogs there is something seriously wrong with you i am going to.,elections2020,elections2020 if you do not like dogs there is something seriously wrong with you i am going to.,0,0,0.58271723985672
10538,0,hey north texas! wear a mask!!!,covid-19,covid-19 hey north texas! wear a mask!!!,0,0,0.08237934112548828
8807,0,"thank you, bette! the unions are the biggest obstacle in reform",blm,"blm thank you, bette! the unions are the biggest obstacle in reform",0,0,0.04119141772389412
6481,1,seeing a bunch of dumbasses support racism on my social medias. bunch of you all have not played wolfenstien and it fucking shows. #blacklivesmatter #acab #fucknazis,blm,blm seeing a bunch of dumbasses support racism on my social medias. bunch of you all have not played wolfenstien and it fucking shows. #blacklivesmatter #acab #fucknazis,1,1,0.176227867603302
3257,0,god i will be cracking the cans out if that ever happens and them crooks get what we all know they should,blm,blm god i will be cracking the cans out if that ever happens and them crooks get what we all know they should,0,0,0.21645687520503998
8512,0,"so, is trying to blackmail the american people.",covid-19,"covid-19 so, is trying to blackmail the american people.",0,0,0.16448897123336792
8432,0,you will die under fascist biden's rule .. we can bet on it,elections2020,elections2020 you will die under fascist biden's rule .. we can bet on it,0,0,0.41731083393096924
5499,1,while we are here. give this cunt a cheer,covid-19,covid-19 while we are here. give this cunt a cheer,1,1,0.26203468441963196
10696,0,donald trump claims he will take back seattle from 'ugly anarchists' protesting george floyd killing if 'not stopped',blm,blm donald trump claims he will take back seattle from 'ugly anarchists' protesting george floyd killing if 'not stopped',0,0,0.04544007033109665
179,1,i do not want to go out ever again jesus you all clearly do not give a fuck then want the same people who warned you to feel sorry for you when you or your loved one get covid lmfao,covid-19,covid-19 i do not want to go out ever again jesus you all clearly do not give a fuck then want the same people who warned you to feel sorry for you when you or your loved one get covid lmfao,1,1,0.22191044688224792
4967,0,anonymous :eye::mouth::eye:,blm,blm anonymous :eye::mouth::eye:,0,0,0.03195640444755554
5028,1,keep wanting to call it a panmedemic man you guys have been planning this for years such bull,elections2020,elections2020 keep wanting to call it a panmedemic man you guys have been planning this for years such bull,1,1,0.33141741156578064
4066,0,am i supposed to feel sympathy?? ignorance is a choice,covid-19,covid-19 am i supposed to feel sympathy?? ignorance is a choice,0,0,0.07652885466814041
8291,0,i am doing my part. keep reposting it bcs twitter keep delete it #anonymous,blm,blm i am doing my part. keep reposting it bcs twitter keep delete it #anonymous,0,0,0.04383499175310135
1095,1,they took the grandma down at the end are you fucking kidding me,blm,blm they took the grandma down at the end are you fucking kidding me,1,1,0.17560578882694244
10656,0,"how can anyone disagree with this? black or white...facts are facts regardless of skin color. candace owens: ""i do not support george floyd!"" & here is why! via",blm,"blm how can anyone disagree with this? black or white...facts are facts regardless of skin color. candace owens: ""i do not support george floyd!"" & here is why! via",0,0,0.04137890040874481
5225,0,this gave me chills. the world is watching and standing together. #blacklivesmatter,blm,blm this gave me chills. the world is watching and standing together. #blacklivesmatter,0,0,0.03816695511341095
5188,0,"wow! advertises tucson rally for days - about a dozen cars turn out -- across the state over 15,000 turn out to see president trump in bullhead, az after 4 day notice! via",elections2020,"elections2020 wow! advertises tucson rally for days - about a dozen cars turn out -- across the state over 15,000 turn out to see president trump in bullhead, az after 4 day notice! via",0,0,0.04157457873225212
4194,0,"if you love cats. if you have lost a cat. if you are just a decent person. please consider supporting cats haven. they are a no-kill shelter for damaged, elderly & broken kitties. we got our gitzo there 8 years ago. they are struggling because of the covid.",covid-19,"covid-19 if you love cats. if you have lost a cat. if you are just a decent person. please consider supporting cats haven. they are a no-kill shelter for damaged, elderly & broken kitties. we got our gitzo there 8 years ago. they are struggling because of the covid.",0,0,0.4571051597595215
10474,0,":face_with_hand_over_mouth:short russian language course for rioters, these words will help you die or survive when meeting with the russians!:backhand_index_pointing_down: #russianstyle #blacklivesmatter #stopkillingpeople!",blm,"blm :face_with_hand_over_mouth:short russian language course for rioters, these words will help you die or survive when meeting with the russians!:backhand_index_pointing_down: #russianstyle #blacklivesmatter #stopkillingpeople!",0,0,0.06923536211252213
2046,1,"screw you, you worthless pos corrupt sorry excuse for a human being.",elections2020,"elections2020 screw you, you worthless pos corrupt sorry excuse for a human being.",1,1,0.17922332882881165
4433,0,:angry_face:has trump achieved a fascist authoritarian government? :angry_face: ‘this is the coverup’: cdc website stops reporting number of covid-19 virus tests :angry_face::angry_face::angry_face::angry_face::angry_face::angry_face::angry_face::angry_face: #trumpvirus #moronavirus #coronavirus #covid19 #covid_19,covid-19,covid-19 :angry_face:has trump achieved a fascist authoritarian government? :angry_face: ‘this is the coverup’: cdc website stops reporting number of covid-19 virus tests :angry_face::angry_face::angry_face::angry_face::angry_face::angry_face::angry_face::angry_face: #trumpvirus #moronavirus #coronavirus #covid19 #covid_19,0,0,0.09715093672275543
7291,0,i have always said that humiliation is trump's achilles heel.,elections2020,elections2020 i have always said that humiliation is trump's achilles heel.,0,0,0.06963951140642166
1677,0,look at the lady in the back. that is mental abuse.,blm,blm look at the lady in the back. that is mental abuse.,0,0,0.061341527849435806
2040,0,she is too damn funny!,elections2020,elections2020 she is too damn funny!,0,0,0.44869303703308105
8330,0,this is obscene,covid-19,covid-19 this is obscene,0,0,0.5805398225784302
7483,0,would like people coming to chicago from iowa to voluntarily quarantine. there is no longer anything going on in #chicago worth waiting two weeks for. urban tyrannies will collapse of their own idiocy.,covid-19,covid-19 would like people coming to chicago from iowa to voluntarily quarantine. there is no longer anything going on in #chicago worth waiting two weeks for. urban tyrannies will collapse of their own idiocy.,0,0,0.06664077937602997
7252,0,they are not funny. their approach has killed lots of people.,covid-19,covid-19 they are not funny. their approach has killed lots of people.,0,0,0.25622227787971497
6684,0,"i hate preditors, so sickening",blm,"blm i hate preditors, so sickening",0,0,0.10074856132268906
10311,0,does donald trump want to start a war with the people ? does donald trump want to start a-war with the citizens of the united states ????? peace is the best option,blm,blm does donald trump want to start a war with the people ? does donald trump want to start a-war with the citizens of the united states ????? peace is the best option,0,0,0.04362662881612778
6733,0,joe also treated him like a 5 year old which i loved.,elections2020,elections2020 joe also treated him like a 5 year old which i loved.,0,0,0.08807212114334106
3948,0,if you cannot donate any money to the blm right now this is a great way to donate without money #blacklivesmatter,blm,blm if you cannot donate any money to the blm right now this is a great way to donate without money #blacklivesmatter,0,0,0.03821193054318428
9498,0,the equivalent of three plane crashes a day in america.,covid-19,covid-19 the equivalent of three plane crashes a day in america.,0,0,0.09345933794975281
2738,0,"really trying to find good news, here. these images do not help :rolling_on_the_floor_laughing:",covid-19,"covid-19 really trying to find good news, here. these images do not help :rolling_on_the_floor_laughing:",0,0,0.05823219195008278
900,0,why are you yelling ?,covid-19,covid-19 why are you yelling ?,0,0,0.24659571051597595
8595,1,"these businesses (spire club, prospect park, pour behavior) suck ass & do not care if you or your friends/family die of covid. why not pull their liquor license? i bet they would care about that. #wallofshame",covid-19,"covid-19 these businesses (spire club, prospect park, pour behavior) suck ass & do not care if you or your friends/family die of covid. why not pull their liquor license? i bet they would care about that. #wallofshame",1,1,0.2862035632133484
3573,1,"yeah, this is nothing like a third world shit hole. hey, do you suppose the president is getting a per head bonus? because 157,000 x ???? = a big ole pile of cash.",covid-19,"covid-19 yeah, this is nothing like a third world shit hole. hey, do you suppose the president is getting a per head bonus? because 157,000 x ???? = a big ole pile of cash.",1,1,0.23421061038970947
10046,0,funny. but i hate cut videos.,elections2020,elections2020 funny. but i hate cut videos.,0,0,0.06872377544641495
1904,0,fauci lied about the efficacy of hydroxychloroquine and now the cdc states that cloth masks do not work with smoke particles because the particles are too small to be blocked. coronavirus particles are much smaller. how can we trust a lying cdc???,covid-19,covid-19 fauci lied about the efficacy of hydroxychloroquine and now the cdc states that cloth masks do not work with smoke particles because the particles are too small to be blocked. coronavirus particles are much smaller. how can we trust a lying cdc???,0,0,0.139587864279747
6554,0,your vote is your voice. votes matter. really like this newly released ⁦ ad. vote.,elections2020,elections2020 your vote is your voice. votes matter. really like this newly released ⁦ ad. vote.,0,0,0.07247472554445267
426,1,"yeah, no matter the final totals, this is a national disgrace. we are the type of country we used to snicker at. thanks, maggots",covid-19,"covid-19 yeah, no matter the final totals, this is a national disgrace. we are the type of country we used to snicker at. thanks, maggots",1,1,0.3680459260940552
8683,1,"well joe you asked to have your ‘stupid b*stards’ played, here you go...",elections2020,"elections2020 well joe you asked to have your ‘stupid b*stards’ played, here you go...",1,1,0.17831191420555115
8231,0,stupidity reaching crazy levels these days,blm,blm stupidity reaching crazy levels these days,0,0,0.07590585201978683
9765,0,why get a flu shot? did not covid cure the flu. nobody has had the flu since jan-february it is all covid-19. but then again it might return after november 3rd.,covid-19,covid-19 why get a flu shot? did not covid cure the flu. nobody has had the flu since jan-february it is all covid-19. but then again it might return after november 3rd.,0,0,0.04549349099397659
8254,0,before-and-after photos show dramatic decline in air pollution around the world during #coronavirus lockdown.,covid-19,covid-19 before-and-after photos show dramatic decline in air pollution around the world during #coronavirus lockdown.,0,0,0.04374154284596443
1769,0,biden is mad....:face_with_symbols_on_mouth::hot_face::enraged_face::face_with_symbols_on_mouth::hot_face::enraged_face:.....poor soul,elections2020,elections2020 biden is mad....:face_with_symbols_on_mouth::hot_face::enraged_face::face_with_symbols_on_mouth::hot_face::enraged_face:.....poor soul,0,0,0.6097217202186584
1929,1,the covid lunatic just gave middle america a giant middle finger just when he needs their votes the most. he looks like he is trying to lose on purpose.,covid-19,covid-19 the covid lunatic just gave middle america a giant middle finger just when he needs their votes the most. he looks like he is trying to lose on purpose.,1,1,0.5536404848098755
8149,0,"original projections were for over 2 million to be dead by now. i would say the curve was flattened pretty well. you say he killed 200,000 people i say he saved 1.8 million people. blinded by hate much?",elections2020,"elections2020 original projections were for over 2 million to be dead by now. i would say the curve was flattened pretty well. you say he killed 200,000 people i say he saved 1.8 million people. blinded by hate much?",0,0,0.09477458894252777
