instance_id,offensiveness,cleaned_text,cleaned_domain,text_with_domain,predicted_label,true_label,cross_entropy
4092,1,i see a lot of proud violent screaming leftists and liberals in black face passing racially motivated crime bills. you are not black. biden should be condemning his supporters.,elections2020,elections2020 i see a lot of proud violent screaming leftists and liberals in black face passing racially motivated crime bills. you are not black. biden should be condemning his supporters.,1,1,0.6708144545555115
519,0,#donaldisoverparty when we try and take down him how about we all just discuss about this video like wtf dude why would you make this video and disrespect george floyd,blm,blm #donaldisoverparty when we try and take down him how about we all just discuss about this video like wtf dude why would you make this video and disrespect george floyd,0,0,0.1646396368741989
2042,0,here you go bunker bro! right on new zealand!! :thumbs_up::clinking_beer_mugs::thumbs_up: (told you they were laughing at you!),blm,blm here you go bunker bro! right on new zealand!! :thumbs_up::clinking_beer_mugs::thumbs_up: (told you they were laughing at you!),0,0,0.15504871308803558
903,0,"that six feet rule is bullshit anyway, droplets can travel up to eight meters (23 to 27 feet)",covid-19,"covid-19 that six feet rule is bullshit anyway, droplets can travel up to eight meters (23 to 27 feet)",0,0,0.3122302293777466
672,1,bullshit.,blm,blm bullshit.,1,1,0.1773623377084732
2484,0,"he was a thug . there is no doubt about that. whether he was reforming his life is another matter. the fact that he was high on meth, passing forged dollars and resisting arrest suggests not. that he was unlawfully killed is not disputed. a policeman faces a life in gaol.",blm,"blm he was a thug . there is no doubt about that. whether he was reforming his life is another matter. the fact that he was high on meth, passing forged dollars and resisting arrest suggests not. that he was unlawfully killed is not disputed. a policeman faces a life in gaol.",0,0,0.06591929495334625
2501,0,"this, right here...:backhand_index_pointing_down: #policeprotectwhitesupremacists",blm,"blm this, right here...:backhand_index_pointing_down: #policeprotectwhitesupremacists",0,0,0.038292475044727325
2937,0,not one thing. trump is a disaster,elections2020,elections2020 not one thing. trump is a disaster,0,0,0.23274071514606476
2701,1,lmfao fucked up,covid-19,covid-19 lmfao fucked up,1,1,0.13186894357204437
1374,0,why would anyone even vote for trump ever #elections2020,elections2020,elections2020 why would anyone even vote for trump ever #elections2020,0,0,0.03435797244310379
63,0,this is nuts. parents do not want their kids tested.,covid-19,covid-19 this is nuts. parents do not want their kids tested.,0,0,0.0689527839422226
365,1,"with being a bumbling clusterf—-, maybe we should chip in and get him a magic mouth via amazon prime...",elections2020,"elections2020 with being a bumbling clusterf—-, maybe we should chip in and get him a magic mouth via amazon prime...",1,1,0.6824504733085632
9013,0,not sure why but #coronavirus has me thinking of that scene from the godfather where clemenza shows michael how to use the gun. michael : how bad do you think it is going to be? clemenza : pretty goddam bad. probably all the other families will line up against us.,covid-19,covid-19 not sure why but #coronavirus has me thinking of that scene from the godfather where clemenza shows michael how to use the gun. michael : how bad do you think it is going to be? clemenza : pretty goddam bad. probably all the other families will line up against us.,0,0,0.21601168811321259
9203,0,"""our mia prime mendaciter """"will be back at his desk on monday, raring to go..."""" yes, please do go and take your useless but deadly #nastiz with you deaths: uk (four months of #covid19): 41,000+ us military (10 years of war in vietnam): 58,220 #wato",covid-19,"covid-19 ""our mia prime mendaciter """"will be back at his desk on monday, raring to go..."""" yes, please do go and take your useless but deadly #nastiz with you deaths: uk (four months of #covid19): 41,000+ us military (10 years of war in vietnam): 58,220 #wato",0,0,0.22990469634532928
2366,0,moderna prepares to launch covid-19 vaccine candidate #biopharmaceutical #coronavirus #coronavirustreatment #covid19 #covid19vaccine #humantrials #moderna $mrna #pandemic #trial #vaccine,covid-19,covid-19 moderna prepares to launch covid-19 vaccine candidate #biopharmaceutical #coronavirus #coronavirustreatment #covid19 #covid19vaccine #humantrials #moderna $mrna #pandemic #trial #vaccine,0,0,0.05474045127630234
4559,0,"but your name is savage and . lol. anyway, yes it sucks overall, but this is the sh*t place we are in and going high does not always work, as history has shown.",elections2020,"elections2020 but your name is savage and . lol. anyway, yes it sucks overall, but this is the sh*t place we are in and going high does not always work, as history has shown.",0,0,0.10764501988887787
2547,0,ugh! just saw. horrible,elections2020,elections2020 ugh! just saw. horrible,0,0,0.07704883068799973
2205,0,a few days until #geminiseason. just watch- the day #gemini season begins will be the the new record low for covid cases #kingshit,covid-19,covid-19 a few days until #geminiseason. just watch- the day #gemini season begins will be the the new record low for covid cases #kingshit,0,0,0.0413205660879612
1979,0,this is all so ridiculous. do people sue employers & businesses if they catch the flu? it is a communicable respiratory disesase. people know the risk and make a decision whether to attend.,covid-19,covid-19 this is all so ridiculous. do people sue employers & businesses if they catch the flu? it is a communicable respiratory disesase. people know the risk and make a decision whether to attend.,0,0,0.06020379438996315
4549,0,gold price drop may continue as fed stimulus hopes unravel :backhand_index_pointing_left: #plandemic #news #trump #nwo #wakeup #covidー19 #covidiots #covid19 #coronavirus #breakingnews #breaking,covid-19,covid-19 gold price drop may continue as fed stimulus hopes unravel :backhand_index_pointing_left: #plandemic #news #trump #nwo #wakeup #covidー19 #covidiots #covid19 #coronavirus #breakingnews #breaking,0,0,0.03379767760634422
9076,0,three students from the first black studies class will be talking about what they learnt & how it impacted them. it is a massive coincidence but this lunchtime talk was planned for exactly the 12th of june since last year! there is no better time than this to hear this talk.,blm,blm three students from the first black studies class will be talking about what they learnt & how it impacted them. it is a massive coincidence but this lunchtime talk was planned for exactly the 12th of june since last year! there is no better time than this to hear this talk.,0,0,0.043893177062273026
201,0,"""cheating at golf!"" there i fixed it for you! #bidenharristosaveamerica",covid-19,"covid-19 ""cheating at golf!"" there i fixed it for you! #bidenharristosaveamerica",0,0,0.05031267926096916
797,1,screw him and every other celebrity who believes their stupid ass opinion matters more than mine!,elections2020,elections2020 screw him and every other celebrity who believes their stupid ass opinion matters more than mine!,1,1,0.14888375997543335
2364,0,"get after him and do not let up. we need a grown-up in the wh who will not lie their way through their term in office to the detriment of our country and her people. he must answer for his lies, disgusting actions and words.",elections2020,"elections2020 get after him and do not let up. we need a grown-up in the wh who will not lie their way through their term in office to the detriment of our country and her people. he must answer for his lies, disgusting actions and words.",0,0,0.2736436128616333
2895,0,republican are trying to cheat in arizona,elections2020,elections2020 republican are trying to cheat in arizona,0,0,0.10532558709383011
824,0,:backhand_index_pointing_down_medium-light_skin_tone: twitter determinates the truth by censoring trump. disgrace to the free world. 1984 becoming reality. #trump #elections2020,elections2020,elections2020 :backhand_index_pointing_down_medium-light_skin_tone: twitter determinates the truth by censoring trump. disgrace to the free world. 1984 becoming reality. #trump #elections2020,0,0,0.062060944736003876
1699,0,collectively we are the dumbest species,covid-19,covid-19 collectively we are the dumbest species,0,0,0.2139938473701477
1282,0,when will the 'news' report this? #democrats killing with covid... killing george.. killing america? when #gavinnewsom willfully & knowingly..,covid-19,covid-19 when will the 'news' report this? #democrats killing with covid... killing george.. killing america? when #gavinnewsom willfully & knowingly..,0,0,0.060217712074518204
2194,1,f%*king insanity:double_exclamation_mark:,covid-19,covid-19 f%*king insanity:double_exclamation_mark:,1,1,0.24952641129493713
2020,1,"fucking yikes, riot games. you just dropped valorant, and you are going to say some dumbass shit like that? zoinks, scoob.",blm,"blm fucking yikes, riot games. you just dropped valorant, and you are going to say some dumbass shit like that? zoinks, scoob.",1,1,0.12701508402824402
197,0,"no-class obama strikes again. now that the riots are starting to die down, he is got to fire them back up again. soros’s orders.",blm,"blm no-class obama strikes again. now that the riots are starting to die down, he is got to fire them back up again. soros’s orders.",0,0,0.13246306777000427
3151,1,you are a fucking idioti,elections2020,elections2020 you are a fucking idioti,1,1,0.12524086236953735
1124,1,fuuuck this broke my heart. hope wee baldy cunt and his pal never feel an ounce of happiness again,blm,blm fuuuck this broke my heart. hope wee baldy cunt and his pal never feel an ounce of happiness again,1,1,0.4988163709640503
9869,0,same with my youngest. awesome!!!,elections2020,elections2020 same with my youngest. awesome!!!,0,0,0.05142718181014061
1142,0,listening - ‘letter to white america’ by #nbawards finalist,blm,blm listening - ‘letter to white america’ by #nbawards finalist,0,0,0.05132605880498886
1514,0,"""peaceful protestors"" do not get it twisted, these people do not care about george floyd, just like you.",blm,"blm ""peaceful protestors"" do not get it twisted, these people do not care about george floyd, just like you.",0,0,0.28336670994758606
2229,1,"you claim to fight for the constitution, yet you defend the #dumbass who pisses all over it, where does the gop hypocrisy end?",elections2020,"elections2020 you claim to fight for the constitution, yet you defend the #dumbass who pisses all over it, where does the gop hypocrisy end?",1,1,0.16349782049655914
4039,0,a little good news from the houston community.,covid-19,covid-19 a little good news from the houston community.,0,0,0.05374759063124657
855,0,"not the difference in colors, together we are stronger. :raised_fist::red_heart: #blacklivesmatter",blm,"blm not the difference in colors, together we are stronger. :raised_fist::red_heart: #blacklivesmatter",0,0,0.03398655354976654
3860,0,"it is our system that took the lives of breonna taylor, botham jean, george floyd, and countless others openly and with prejudice. it is our system that callously declares guilty until proven innocent with a gun or a knee.",blm,"blm it is our system that took the lives of breonna taylor, botham jean, george floyd, and countless others openly and with prejudice. it is our system that callously declares guilty until proven innocent with a gun or a knee.",0,0,0.08893858641386032
4052,0,#blacklivesmatter stand for something or fall for anything.,blm,blm #blacklivesmatter stand for something or fall for anything.,0,0,0.038100168108940125
1065,1,because of you poor keeps seeing me stump for to not be a dumbass and pick her for vp (he will be..but so hope he is not). #peoplesparty #peoplepower #blacklivesmatter,blm,blm because of you poor keeps seeing me stump for to not be a dumbass and pick her for vp (he will be..but so hope he is not). #peoplesparty #peoplepower #blacklivesmatter,1,1,0.4794543981552124
2101,0,#blacklivesmatter #blackpanthers #dcprotest #georgefloyd the fascist,blm,blm #blacklivesmatter #blackpanthers #dcprotest #georgefloyd the fascist,0,0,0.07413381338119507
281,0,:police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,covid-19,covid-19 :police_car_light:(video) :backhand_index_pointing_down:they are cookin' the covid death count. how do you destroy trumps/our economy by selling lies for public approval? :backhand_index_pointing_right: fear,0,0,0.09158774465322495
2815,0,some messages from melbourne #blacklivesmatteraustralia #blacklivesmatter,blm,blm some messages from melbourne #blacklivesmatteraustralia #blacklivesmatter,0,0,0.04227510094642639
1035,1,hey robidiot opinions are like assholes! everyone has one and they usually stink. by the way nice trumptard projection. that is literally all you have.,elections2020,elections2020 hey robidiot opinions are like assholes! everyone has one and they usually stink. by the way nice trumptard projection. that is literally all you have.,1,1,0.17526289820671082
8277,0,"watched it last night, not ashamed to say, it opened up a few tear ducts for me as well.",blm,"blm watched it last night, not ashamed to say, it opened up a few tear ducts for me as well.",0,0,0.05279863253235817
4304,0,saw this on tv this morning.,blm,blm saw this on tv this morning.,0,0,0.07990705966949463
2406,0,angry suburban women in ky. it is almost like the whole country is angry with one party,blm,blm angry suburban women in ky. it is almost like the whole country is angry with one party,0,0,0.059128254652023315
2913,1,#trumpdoesnotcareaboutyou #votebluelikeyourlifedependsonit because does not give a shit about anyone or anything other than his own fat ass!,elections2020,elections2020 #trumpdoesnotcareaboutyou #votebluelikeyourlifedependsonit because does not give a shit about anyone or anything other than his own fat ass!,1,1,0.1557014435529709
954,0,the biden campaign does not give a shit about black people. they take a baseline of support for granted and are focussing on wooing republican voters. #blacklivesmatter #replacebiden,blm,blm the biden campaign does not give a shit about black people. they take a baseline of support for granted and are focussing on wooing republican voters. #blacklivesmatter #replacebiden,0,0,0.08702943474054337
759,0,in light of the recent death of #georgefloyd the world is rising up. i wrote this song to uplift the black men in our community who have been subjected to racism & police brutality. #freedownload available please share. black man:,blm,blm in light of the recent death of #georgefloyd the world is rising up. i wrote this song to uplift the black men in our community who have been subjected to racism & police brutality. #freedownload available please share. black man:,0,0,0.04543084278702736
116,0,my hand is raised. trump is the worst president this country has had to suffer through.,elections2020,elections2020 my hand is raised. trump is the worst president this country has had to suffer through.,0,0,0.05022164806723595
1095,1,they took the grandma down at the end are you fucking kidding me,blm,blm they took the grandma down at the end are you fucking kidding me,1,1,0.13560231029987335
1190,0,plus he was a porn star. but do all these things justify him being unlawfully killed by the cops? no!,blm,blm plus he was a porn star. but do all these things justify him being unlawfully killed by the cops? no!,0,0,0.11749912053346634
8504,0,sign if you have not already x mayor jacob frey: justice for george floyd - sign the petition! via,blm,blm sign if you have not already x mayor jacob frey: justice for george floyd - sign the petition! via,0,0,0.03871012479066849
4118,0,"a crowded rose garden ceremony last saturday at which announced his supreme court nominee has come under scrutiny after at least 7 figures in attendance tested positive for #coronavirus, including the president himself.",covid-19,"covid-19 a crowded rose garden ceremony last saturday at which announced his supreme court nominee has come under scrutiny after at least 7 figures in attendance tested positive for #coronavirus, including the president himself.",0,0,0.040787965059280396
6947,0,i do not know what among us even is...,elections2020,elections2020 i do not know what among us even is...,0,0,0.055837854743003845
112,0,trump has dropped more bombs in three years than obama did in eight.,elections2020,elections2020 trump has dropped more bombs in three years than obama did in eight.,0,0,0.06026754900813103
386,0,liberal lunacy: rapist released under ‘coronavirus furlough’ kills accuser,covid-19,covid-19 liberal lunacy: rapist released under ‘coronavirus furlough’ kills accuser,0,0,0.11518609523773193
7699,0,protests around the world are continuing for #blacklivesmatter. #newzealand #haka,blm,blm protests around the world are continuing for #blacklivesmatter. #newzealand #haka,0,0,0.033928822726011276
1289,0,"i would not waste my time with that rubbish jesse. it is a political agenda on the back of an african american killing on the other side of the world, last time i checked george floyd was not an indigenous australian.",blm,"blm i would not waste my time with that rubbish jesse. it is a political agenda on the back of an african american killing on the other side of the world, last time i checked george floyd was not an indigenous australian.",0,0,0.2892392575740814
2324,1,your a loser! not fit to be president! you could not carry trumps lunch!,elections2020,elections2020 your a loser! not fit to be president! you could not carry trumps lunch!,1,1,0.5116429924964905
882,0,how many blacks have been killed by your vaccines?,blm,blm how many blacks have been killed by your vaccines?,0,0,0.12709005177021027
6269,0,in case you have not heard coronavirus started in china malicious people will verbally and physically assault anyone they chose for any reason they feel is appropriate for their because that behavior has been going on long before trump,covid-19,covid-19 in case you have not heard coronavirus started in china malicious people will verbally and physically assault anyone they chose for any reason they feel is appropriate for their because that behavior has been going on long before trump,0,0,0.07047886401414871
5186,0,"you have to have a minimum of knowledge about how the test works to understand this strategy of trump. testing for coronavirus is not conclusive, the test is crap - many false positives. so if testing goes up, so do false positives and mortality goes down. he understands that.",covid-19,"covid-19 you have to have a minimum of knowledge about how the test works to understand this strategy of trump. testing for coronavirus is not conclusive, the test is crap - many false positives. so if testing goes up, so do false positives and mortality goes down. he understands that.",0,0,0.08498776704072952
2674,1,i do not give a fucking shit. #fightme,covid-19,covid-19 i do not give a fucking shit. #fightme,1,1,0.13414250314235687
2162,1,not to mention you let criminals out quietly without telling the victims families. is this why? so more could destroy #illinois in the masks you required may 1st well after the height of the #coronavirus. you are an idiot and should be removed.,covid-19,covid-19 not to mention you let criminals out quietly without telling the victims families. is this why? so more could destroy #illinois in the masks you required may 1st well after the height of the #coronavirus. you are an idiot and should be removed.,1,1,0.298886775970459
22,0,"not buying what your selling,-#socialismneverworks",elections2020,"elections2020 not buying what your selling,-#socialismneverworks",0,0,0.03886183723807335
614,1,take your knee off our necks. you racist people. #blacklivesmatter,blm,blm take your knee off our necks. you racist people. #blacklivesmatter,1,1,0.4231003522872925
3431,0,it never ends:enraged_face: #trumpisanationaldisgrace,covid-19,covid-19 it never ends:enraged_face: #trumpisanationaldisgrace,0,0,0.0476297102868557
2058,1,"cut the shit congressman, you know we are not winning.",covid-19,"covid-19 cut the shit congressman, you know we are not winning.",1,1,0.15061646699905396
5752,0,to avoid being cryptic they sampled george floyd's last words from the video in a song about blm....,blm,blm to avoid being cryptic they sampled george floyd's last words from the video in a song about blm....,0,0,0.05646548047661781
4182,0,:red_circle:why is the right always so damn wrong:exclamation_question_mark: bikers for founder says the left 'planned' the coronavirus pandemic to hurt trump,covid-19,covid-19 :red_circle:why is the right always so damn wrong:exclamation_question_mark: bikers for founder says the left 'planned' the coronavirus pandemic to hurt trump,0,0,0.5274031162261963
2246,0,bone spur/bunker boy has no right to say anything about anyone!!! #tuesdayvibes #blacklivesmatter #trumpsjealousofobama,blm,blm bone spur/bunker boy has no right to say anything about anyone!!! #tuesdayvibes #blacklivesmatter #trumpsjealousofobama,0,0,0.07972951978445053
2146,0,pleaseeee...i am begging you. these riots are not about george floyd!!! why do you not know this!!!???,blm,blm pleaseeee...i am begging you. these riots are not about george floyd!!! why do you not know this!!!???,0,0,0.05345359444618225
1292,0,"if they plan to delay your biden bus again, the smart thing to do is deploy several buses and have biden in an unmarked vehicle so these bananas will stop the wrong bus. how low do you have to go to plan this kind of tactic? vote blue for a positive change!",elections2020,"elections2020 if they plan to delay your biden bus again, the smart thing to do is deploy several buses and have biden in an unmarked vehicle so these bananas will stop the wrong bus. how low do you have to go to plan this kind of tactic? vote blue for a positive change!",0,0,0.12141385674476624
6173,0,"it is true you dimwit!! if there is a rich of people going back to their workplace to soon, this will create a second wave of this virus, are you nuts or what i seem to think so. listen s.korea just announced that people that had covid-19 are getting re-infected. different mutation.",covid-19,"covid-19 it is true you dimwit!! if there is a rich of people going back to their workplace to soon, this will create a second wave of this virus, are you nuts or what i seem to think so. listen s.korea just announced that people that had covid-19 are getting re-infected. different mutation.",0,0,0.15933769941329956
367,1,your absolutely delirious if you think he was talking about beau! your embarrassing yourself moron!,elections2020,elections2020 your absolutely delirious if you think he was talking about beau! your embarrassing yourself moron!,1,1,0.24729730188846588
4592,0,so let us say it like he just said they are willing to risk your kid's life and willing to grant immunity from liability for doing so this is just bullshit,covid-19,covid-19 so let us say it like he just said they are willing to risk your kid's life and willing to grant immunity from liability for doing so this is just bullshit,0,0,0.4190957248210907
2672,0,easy chucky it is sounds like you are starting to believe you are own lies !!,covid-19,covid-19 easy chucky it is sounds like you are starting to believe you are own lies !!,0,0,0.21098999679088593
5040,0,we need to hold these officers accountable. this is ridiculous. her face will never be the same. latoya ratlieff deserves and needs justice. :enraged_face: #latoyaratlieff,blm,blm we need to hold these officers accountable. this is ridiculous. her face will never be the same. latoya ratlieff deserves and needs justice. :enraged_face: #latoyaratlieff,0,0,0.04687639698386192
3415,0,absolutely heartbreaking what happened to mr floyd... there is no one who thinks this was ok,blm,blm absolutely heartbreaking what happened to mr floyd... there is no one who thinks this was ok,0,0,0.055964335799217224
2983,0,if only some idiot was not trying to sabotage the postal service... :thinking_face:,covid-19,covid-19 if only some idiot was not trying to sabotage the postal service... :thinking_face:,0,0,0.3142199218273163
1541,0,what we ever did to these people to have so much anger built up?,blm,blm what we ever did to these people to have so much anger built up?,0,0,0.049006376415491104
1731,0,biden ties covid-19 to trump's 'callous' #obamacare assault: 'a new pre-existing condition' via #biden2020,covid-19,covid-19 biden ties covid-19 to trump's 'callous' #obamacare assault: 'a new pre-existing condition' via #biden2020,0,0,0.058023206889629364
10670,0,"""""""they have supported us regardless of the circumstances & it means so much that they are going out of their way to help"""". peter, one of our care home residents shares what having the support of st mungo's staff has meant to him. how you can help :backhand_index_pointing_right:",covid-19,"covid-19 """"""they have supported us regardless of the circumstances & it means so much that they are going out of their way to help"""". peter, one of our care home residents shares what having the support of st mungo's staff has meant to him. how you can help :backhand_index_pointing_right:",0,0,0.038651060312986374
2732,0,sending masks to every household would have been super helpful in april.....but guess who did not want to do it?,covid-19,covid-19 sending masks to every household would have been super helpful in april.....but guess who did not want to do it?,0,0,0.05398683249950409
9357,1,how fucked can you be?!,elections2020,elections2020 how fucked can you be?!,1,1,0.12749309837818146
2669,0,this shit is breaking me. the poor child’s fear is understandable given the news but look at the police officer- she is crushed. we got to do better. babies should not be this traumatized and demoralized police officers is going to be bad for the community.,blm,blm this shit is breaking me. the poor child’s fear is understandable given the news but look at the police officer- she is crushed. we got to do better. babies should not be this traumatized and demoralized police officers is going to be bad for the community.,0,0,0.15303780138492584
871,0,the better question is why are democrats deliberately killing people by forcing them onto ventilators? is it because therapeutics are more expensive or do they just want death rates to skyrocket because is running on the covid19 pandemic?,elections2020,elections2020 the better question is why are democrats deliberately killing people by forcing them onto ventilators? is it because therapeutics are more expensive or do they just want death rates to skyrocket because is running on the covid19 pandemic?,0,0,0.042453583329916
7545,0,"democrat/communist/blm party are panicking! they are trying to tear down our constitutional republic! this is a cultural revolution: russia,cuba,china taken over this way patriotic americans will vote them out november, their insanity will end! they want covid/lock down trump:United_States:",covid-19,"covid-19 democrat/communist/blm party are panicking! they are trying to tear down our constitutional republic! this is a cultural revolution: russia,cuba,china taken over this way patriotic americans will vote them out november, their insanity will end! they want covid/lock down trump:United_States:",0,0,0.15155723690986633
7994,0,we are continually blown away by the community support for our frontline employees during #covid19. :folded_hands:thank you & for your mask donation! :face_with_medical_mask:a special thanks to members of oak hill umc who made 100+ masks by hand for our team. #allinittogether,covid-19,covid-19 we are continually blown away by the community support for our frontline employees during #covid19. :folded_hands:thank you & for your mask donation! :face_with_medical_mask:a special thanks to members of oak hill umc who made 100+ masks by hand for our team. #allinittogether,0,0,0.036034438759088516
3008,0,"that is an outright lie and you know it. this, however, is very real and happened under obama/biden adm.",elections2020,"elections2020 that is an outright lie and you know it. this, however, is very real and happened under obama/biden adm.",0,0,0.07208126038312912
578,1,this shit is fucking ridiculous. this is the mentality of the oppressors! this needs to be seen and heard! #blacklivesmatter,blm,blm this shit is fucking ridiculous. this is the mentality of the oppressors! this needs to be seen and heard! #blacklivesmatter,1,1,0.1465693861246109
2448,0,"no. it will be the polls that are wrong. just like 2016. we see you. we see what you are trying to do. you are all traitors and enemies to america, and it has been duly noted.",elections2020,"elections2020 no. it will be the polls that are wrong. just like 2016. we see you. we see what you are trying to do. you are all traitors and enemies to america, and it has been duly noted.",0,0,0.21274718642234802
606,0,"it is outdoors, hypocrite. remember: ""believe the science.""",elections2020,"elections2020 it is outdoors, hypocrite. remember: ""believe the science.""",0,0,0.07352393865585327
1145,1,you are disgusting.,elections2020,elections2020 you are disgusting.,1,1,0.4320870339870453
2579,0,yessirrrr #blacklivesmatter !,blm,blm yessirrrr #blacklivesmatter !,0,0,0.038464099168777466
2892,0,that is exactly what they are doing!! nobody said a word when this white man was killed just like george floyd!! the media harps on any and all chances to create and breed hate!,blm,blm that is exactly what they are doing!! nobody said a word when this white man was killed just like george floyd!! the media harps on any and all chances to create and breed hate!,0,0,0.0637197196483612
930,0,ride and die?,covid-19,covid-19 ride and die?,0,0,0.09314192831516266
421,1,bogus covid hoax idiot.,covid-19,covid-19 bogus covid hoax idiot.,1,1,0.18111297488212585
6963,1,that bald bitch just came and want to fight a man who is not even doing anything. he looked at him like the dude was putting his fists up. what the fuck is wrong with them?,blm,blm that bald bitch just came and want to fight a man who is not even doing anything. he looked at him like the dude was putting his fists up. what the fuck is wrong with them?,1,1,0.13888177275657654
350,1,enough! #policeviolence #policebrutality #fuckpolice #police #protest #blacklivesmatter,blm,blm enough! #policeviolence #policebrutality #fuckpolice #police #protest #blacklivesmatter,1,1,0.26911240816116333
2890,0,"the people burning and smashing buildings are thugs, regardless of skin color...and as predicted by trump, as the riots got going, people started shooting people....",blm,"blm the people burning and smashing buildings are thugs, regardless of skin color...and as predicted by trump, as the riots got going, people started shooting people....",0,0,0.06457210332155228
